WELLNAME = well95
STDEP  =  3000.0000    
ENDEP  =  4137.0313    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, DEN, GR, RT, SP

#DEPTH       AC           CAL          DEN          GR           RT           SP           
3352.3750    66.6856      22.6373      0.0000       83.6969      16.0993      118.7949     
3352.5000    67.5294      22.6223      0.0000       87.6175      15.8214      118.7171     
3352.6250    67.9150      22.6234      0.0000       85.9746      15.4227      118.6981     
3352.7500    67.9390      22.6243      0.0000       76.9980      15.1033      118.6991     
3352.8750    67.8182      22.6253      0.0000       70.9295      14.8943      118.6410     
3353.0000    67.6493      22.6262      0.0000       76.8100      15.4793      118.6225     
3353.1250    67.6009      22.6270      0.0000       72.1325      16.5798      118.6233     
3353.2500    67.7936      22.6279      0.0000       74.2197      17.9006      118.6244     
3353.3750    67.6005      22.6287      0.0000       71.7549      19.0615      118.5662     
3353.5000    67.2869      22.5822      0.0000       76.1182      20.4640      118.5476     
3353.6250    66.9973      22.5673      0.0000       72.2626      21.8893      118.5486     
3353.7500    66.9730      22.5683      0.0000       70.8092      21.9398      118.4905     
3353.8750    67.1899      22.5691      0.0000       74.1609      21.9658      118.4125     
3354.0000    67.3344      22.5226      0.0000       78.3345      22.2493      118.3936     
3354.1250    66.8761      22.5076      0.0000       81.8759      22.6945      118.3353     
3354.2500    66.8036      22.5086      0.0000       78.3996      23.0398      118.2573     
3354.3750    67.9367      22.5096      0.0000       80.9292      22.4350      118.1796     
3354.5000    68.9976      22.5105      0.0000       79.9819      21.1917      118.1605     
3354.6250    69.0215      22.5112      0.0000       81.8794      19.8171      118.1028     
3354.7500    67.9362      22.4647      0.0000       81.4378      18.2242      118.0246     
3354.8750    66.7544      22.4499      0.0000       84.9159      17.2122      117.9464     
3355.0000    65.9826      22.4032      0.0000       81.3131      16.8551      117.8682     
3355.1250    66.5129      22.3883      0.0000       78.2792      17.2922      117.7904     
3355.2500    66.5128      22.3893      0.0000       75.2454      17.5149      117.6534     
3355.3750    66.1750      22.3901      0.0000       74.9934      17.5765      117.5554     
3355.5000    65.9337      22.4383      0.0000       72.6551      17.5769      117.4772     
3355.6250    66.8016      22.5498      0.0000       75.6907      17.8038      117.3991     
3355.7500    66.7532      22.5823      0.0000       75.1858      18.0333      117.3211     
3355.8750    66.0778      22.4411      0.0000       70.9508      18.2657      117.1846     
3356.0000    65.7883      22.2998      0.0000       67.6640      18.5229      117.0866     
3356.1250    65.4506      22.1742      0.0000       68.3603      18.7834      117.0677     
3356.2500    65.5468      22.0960      0.0000       69.1831      18.8714      117.0093     
3356.3750    66.0772      22.1285      0.0000       74.3052      18.6542      116.8722     
3356.5000    66.5110      22.3348      0.0000       75.4440      18.4387      116.8335     
3356.6250    66.6556      22.5886      0.0000       78.0371      18.3322      116.7752     
3356.7500    66.4142      22.5579      0.0000       77.9747      18.4828      116.6973     
3356.8750    66.2694      22.2901      0.0000       76.2685      18.8080      116.6786     
3357.0000    66.2692      22.0223      0.0000       75.7637      18.7647      116.6795     
3357.1250    66.4137      21.8651      0.0000       74.2472      18.5700      116.6214     
3357.2500    66.8476      22.1663      0.0000       78.4209      18.4627      116.6025     
3357.3750    67.3297      22.1831      0.0000       78.2954      18.4632      116.5446     
3357.5000    67.5707      22.1050      0.0000       75.3246      18.6147      116.5258     
3357.6250    66.7506      22.0426      0.0000       75.1991      18.8108      116.5269     
3357.7500    66.3164      21.9328      0.0000       75.2632      18.8988      116.4684     
3357.8750    65.8822      21.9020      0.0000       75.1376      18.9873      116.4496     
3358.0000    66.4125      22.0452      0.0000       71.9774      19.0100      116.3914     
3358.1250    66.8464      22.2358      0.0000       74.8233      18.9884      116.3134     
3358.2500    66.8462      22.4264      0.0000       73.1171      18.9668      116.2354     
3358.3750    66.2673      22.5222      0.0000       69.3878      18.9892      116.1574     
3358.5000    66.3636      22.5862      0.0000       70.2738      19.1672      116.0204     
3358.6250    66.1705      22.6028      0.0000       72.6772      19.7560      115.9225     
3358.7500    65.7846      22.5565      0.0000       70.7182      20.4815      115.8445     
3358.8750    65.2539      22.5415      0.0000       73.5642      21.2831      115.7664     
3359.0000    64.7232      22.4950      0.0000       77.9275      22.0399      115.6292     
3359.1250    64.4336      22.4326      0.0000       79.0665      23.0623      115.5314     
3359.2500    64.5782      22.3702      0.0000       79.6996      23.9630      115.4533     
3359.3750    65.2049      22.4027      0.0000       77.1715      23.1443      115.3754     
3359.5000    66.3140      22.6566      0.0000       80.3968      22.0184      115.4159     
3359.6250    67.9054      22.7839      0.0000       94.6864      20.7994      116.0294     
3359.7500    70.3166      22.6584      0.0000       102.5406     19.6916      116.7021     
3359.8750    71.9562      22.6592      0.0000       98.0390      19.5337      117.0983     
3360.0000    71.3013      22.5238      0.0000       97.7221      19.8995      116.8585     
3360.1250    68.6968      22.5695      0.0000       95.0658      20.2261      116.9915     
3360.2500    66.6710      22.6021      0.0000       94.6870      20.5348      117.1909     
3360.3750    65.6577      22.5555      0.0000       90.9549      20.9680      117.3506     
3360.5000    65.4153      22.5406      0.0000       88.8679      20.4869      117.4504     
3360.6250    64.5946      22.4941      0.0000       86.0217      20.0852      117.4715     
3360.7500    64.4484      22.4316      0.0000       77.8608      20.7273      117.5325     
3360.8750    64.3989      22.4165      0.0000       76.8494      22.2283      117.5534     
3361.0000    63.4336      22.4175      0.0000       76.4706      24.3090      117.4955     
3361.1250    62.5164      22.3708      0.0000       77.4838      27.7938      117.4179     
3361.2500    61.7439      22.8303      0.0000       71.9804      32.9464      117.3400     
3361.3750    63.7184      23.4637      0.0000       74.6385      35.1747      117.3213     
3361.5000    65.9824      23.1483      0.0000       77.1066      33.6182      117.2637     
3361.6250    67.7189      22.7537      0.0000       78.5627      32.3133      117.1856     
3361.7500    66.1726      22.4857      0.0000       74.3246      31.3132      117.1674     
3361.8750    64.7976      22.3283      0.0000       68.8845      37.7914      117.1098     
3362.0000    63.2780      22.2975      0.0000       67.9364      46.2645      117.0908     
3362.1250    61.8306      22.3457      0.0000       63.8882      53.8686      117.1516     
3362.2500    61.4434      22.4099      0.0000       60.0299      60.8321      117.1727     
3362.3750    62.5506      22.5216      0.0000       63.1940      57.2669      117.1745     
3362.5000    63.5855      22.6489      0.0000       62.0561      53.0950      117.1754     
3362.6250    63.7289      22.7287      0.0000       63.5121      49.1132      117.2363     
3362.7500    62.1608      22.8402      0.0000       64.7150      46.0216      117.3162     
3362.8750    61.3640      22.8728      0.0000       67.6261      44.0232      117.3969     
3363.0000    61.6999      22.8735      0.0000       68.1332      46.3973      117.4180     
3363.1250    61.3850      22.9218      0.0000       68.1973      51.0446      117.4191     
3363.2500    60.9981      22.9859      0.0000       64.4021      49.8665      117.4205     
3363.3750    61.2617      23.0974      0.0000       64.6560      46.7212      117.4217     
3363.5000    63.1161      23.1774      0.0000       69.9079      39.8028      117.4230     
3363.6250    65.2601      23.2415      0.0000       65.7966      31.8953      117.3655     
3363.7500    66.2950      23.2105      0.0000       65.0383      28.0288      117.3466     
3363.8750    64.0520      23.1481      0.0000       64.5965      24.9360      117.2295     
3364.0000    61.3990      23.0382      0.0000       67.6339      23.8533      117.1319     
3364.1250    60.6022      22.9600      0.0000       66.6224      24.2736      117.0546     
3364.2500    62.1915      22.9450      0.0000       69.5334      25.3707      116.9767     
3364.3750    62.4797      22.9933      0.0000       70.8629      27.0827      116.8397     
3364.5000    60.8631      23.0575      0.0000       66.8781      29.0431      116.8013     
3364.6250    59.2467      23.1216      0.0000       58.9078      31.9173      116.7430     
3364.7500    57.8712      23.2807      0.0000       59.4780      35.8490      116.6653     
3364.8750    57.0740      23.3289      0.0000       58.9729      39.2023      116.6472     
3365.0000    56.6147      23.3770      0.0000       63.0857      41.5435      116.5891     
3365.1250    56.9508      23.4885      0.0000       60.2399      42.8164      116.5704     
3365.2500    59.3117      23.5685      0.0000       60.3039      40.7378      116.5719     
3365.3750    62.6610      23.5376      0.0000       51.8909      35.1771      116.5139     
3365.5000    66.1067      23.2200      0.0000       47.2103      30.7862      116.4952     
3365.6250    64.8999      22.8825      0.0000       42.8460      30.6455      116.4375     
3365.7500    61.0415      22.3769      0.0000       36.6472      36.3645      116.4191     
3365.8750    55.5920      21.8079      0.0000       35.2564      42.4155      116.4202     
3366.0000    48.8161      21.2867      0.0000       36.9022      154.5280     116.4217     
3366.1250    49.8756      20.8770      0.0000       35.7645      184.3469     116.4229     
3366.2500    52.4535      20.9764      0.0000       40.0039      146.1691     116.4244     
3366.3750    56.3815      21.3304      0.0000       51.3919      61.8934      116.4255     
3366.5000    59.8515      22.2446      0.0000       63.6023      20.8803      116.3677     
3366.6250    63.2735      23.0397      0.0000       71.0048      16.5192      116.3491     
