WELLNAME = well77
STDEP  =  3300.0000    
ENDEP  =  3942.0375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, GR, K, PE, R1, RM, RT, RXO, SGR, SONPHI, SP, TH, TM, U, VSH1

#DEPTH       AC           CAL          CGR          GR           K            PE           R1           RM           RT           RXO          SGR          SONPHI       SP           TH           TM           U            VSH1         
3317.6250    50.4719      21.4628      0.0000       47.5185      0.0000       0.0000       31.8921      0.0000       7496.7192    865.6421     0.0000       0.0000       -13.4861     0.0000       0.0000       0.0000       0.0000       
3317.7500    50.4333      21.4637      0.0000       45.0206      0.0000       0.0000       31.6529      0.0000       7317.4072    860.0304     0.0000       0.0000       -13.8005     0.0000       0.0000       0.0000       0.0000       
3317.8750    50.6062      21.5399      0.0000       42.4722      0.0000       0.0000       31.4388      0.0000       7195.7871    1056.6827    0.0000       0.0000       -14.0675     0.0000       0.0000       0.0000       0.0000       
3318.0000    50.7599      21.6163      0.0000       37.4757      0.0000       0.0000       31.4520      0.0000       7115.8726    1552.6154    0.0000       0.0000       -14.2243     0.0000       0.0000       0.0000       0.0000       
3318.1250    50.8558      21.7175      0.0000       33.8674      0.0000       0.0000       31.7176      0.0000       7497.0898    1481.9713    0.0000       0.0000       -14.3337     0.0000       0.0000       0.0000       0.0000       
3318.2500    50.9518      21.8439      0.0000       34.7516      0.0000       0.0000       31.9326      0.0000       7906.0918    1335.1447    0.0000       0.0000       -14.4746     0.0000       0.0000       0.0000       0.0000       
3318.3750    50.9517      22.0206      0.0000       36.0901      0.0000       0.0000       32.1477      0.0000       8360.7412    1398.8373    0.0000       0.0000       -14.6155     0.0000       0.0000       0.0000       0.0000       
3318.5000    50.8746      22.1972      0.0000       37.3023      0.0000       0.0000       32.2996      0.0000       8775.8809    1136.4307    0.0000       0.0000       -14.7248     0.0000       0.0000       0.0000       0.0000       
3318.6250    50.7206      22.2734      0.0000       38.7670      0.0000       0.0000       32.1487      0.0000       8518.1973    860.9393     0.0000       0.0000       -14.7868     0.0000       0.0000       0.0000       0.0000       
3318.7500    50.5666      22.3495      0.0000       38.9696      0.0000       0.0000       31.9473      0.0000       8085.2666    682.0625     0.0000       0.0000       -14.8332     0.0000       0.0000       0.0000       0.0000       
3318.8750    50.4126      22.3505      0.0000       38.6679      0.0000       0.0000       31.7081      0.0000       7789.5889    603.7078     0.0000       0.0000       -14.8794     0.0000       0.0000       0.0000       0.0000       
3319.0000    50.3164      22.3012      0.0000       40.2584      0.0000       0.0000       31.4941      0.0000       7950.9932    562.9742     0.0000       0.0000       -14.9098     0.0000       0.0000       0.0000       0.0000       
3319.1250    50.5277      22.3021      0.0000       42.8587      0.0000       0.0000       31.7091      0.0000       8291.5342    527.9321     0.0000       0.0000       -14.9246     0.0000       0.0000       0.0000       0.0000       
3319.2500    50.6621      22.3783      0.0000       45.1813      0.0000       0.0000       31.8989      0.0000       8638.5996    535.8730     0.0000       0.0000       -14.9235     0.0000       0.0000       0.0000       0.0000       
3319.3750    50.6812      22.4545      0.0000       47.6805      0.0000       0.0000       32.0509      0.0000       8966.7100    575.2008     0.0000       0.0000       -14.9067     0.0000       0.0000       0.0000       0.0000       
3319.5000    50.6233      22.5559      0.0000       49.7255      0.0000       0.0000       32.0514      0.0000       9220.9834    633.1457     0.0000       0.0000       -14.8268     0.0000       0.0000       0.0000       0.0000       
3319.6250    50.5463      22.6069      0.0000       48.9440      0.0000       0.0000       32.0015      0.0000       9359.5723    698.8780     0.0000       0.0000       -14.6522     0.0000       0.0000       0.0000       0.0000       
3319.7500    50.5654      22.5827      0.0000       47.4052      0.0000       0.0000       31.9389      0.0000       9456.1006    785.2106     0.0000       0.0000       -14.4619     0.0000       0.0000       0.0000       0.0000       
3319.8750    50.6806      22.5585      0.0000       50.1568      0.0000       0.0000       31.9142      0.0000       9544.7168    928.5895     0.0000       0.0000       -14.2400     0.0000       0.0000       0.0000       0.0000       
3320.0000    50.7653      22.5536      0.0000       51.4439      0.0000       0.0000       31.8562      0.0000       9571.7080    1039.8995    0.0000       0.0000       -13.9903     0.0000       0.0000       0.0000       0.0000       
3320.1250    50.8433      22.5781      0.0000       49.0680      0.0000       0.0000       31.8690      0.0000       8984.1387    1047.6713    0.0000       0.0000       -13.5513     0.0000       0.0000       0.0000       0.0000       
3320.2500    50.6899      22.6531      0.0000       47.9811      0.0000       0.0000       31.9196      0.0000       7885.6753    837.0119     0.0000       0.0000       -13.1404     0.0000       0.0000       0.0000       0.0000       
3320.3750    50.3824      22.7280      0.0000       46.6921      0.0000       0.0000       32.0082      0.0000       6341.2666    687.6611     0.0000       0.0000       -13.0297     0.0000       0.0000       0.0000       0.0000       
3320.5000    49.7860      22.7528      0.0000       44.0128      0.0000       0.0000       32.1473      0.0000       4505.1689    627.0828     0.0000       0.0000       -12.9822     0.0000       0.0000       0.0000       0.0000       
3320.6250    49.1126      22.8277      0.0000       41.0050      0.0000       0.0000       32.2484      0.0000       4066.4014    599.1031     0.0000       0.0000       -12.9347     0.0000       0.0000       0.0000       0.0000       
3320.7500    49.1903      22.8273      0.0000       38.5785      0.0000       0.0000       32.1095      0.0000       4505.1094    581.5077     0.0000       0.0000       -12.8399     0.0000       0.0000       0.0000       0.0000       
3320.8750    49.4606      22.8268      0.0000       36.1774      0.0000       0.0000       31.9832      0.0000       6508.6455    597.9846     0.0000       0.0000       -12.7450     0.0000       0.0000       0.0000       0.0000       
3321.0000    49.1724      22.8515      0.0000       37.6435      0.0000       0.0000       31.8696      0.0000       8056.0820    606.3964     0.0000       0.0000       -12.6501     0.0000       0.0000       0.0000       0.0000       
3321.1250    48.6918      22.8512      0.0000       36.1017      0.0000       0.0000       31.8444      0.0000       8330.7363    585.8517     0.0000       0.0000       -12.5079     0.0000       0.0000       0.0000       0.0000       
3321.2500    48.9810      22.8508      0.0000       37.5172      0.0000       0.0000       31.8950      0.0000       7025.0962    562.3250     0.0000       0.0000       -12.3340     0.0000       0.0000       0.0000       0.0000       
3321.3750    49.3283      22.8504      0.0000       39.7162      0.0000       0.0000       31.9836      0.0000       5539.8208    535.7362     0.0000       0.0000       -12.1443     0.0000       0.0000       0.0000       0.0000       
3321.5000    49.5023      22.8500      0.0000       41.4098      0.0000       0.0000       32.0595      0.0000       4484.0059    545.3002     0.0000       0.0000       -11.9073     0.0000       0.0000       0.0000       0.0000       
3321.6250    49.4644      22.8496      0.0000       41.1065      0.0000       0.0000       31.9585      0.0000       3980.0132    549.3771     0.0000       0.0000       -11.6544     0.0000       0.0000       0.0000       0.0000       
3321.7500    49.3110      22.7989      0.0000       41.3088      0.0000       0.0000       31.8069      0.0000       3781.2305    529.2838     0.0000       0.0000       -11.4174     0.0000       0.0000       0.0000       0.0000       
3321.8750    49.0805      22.7734      0.0000       42.5979      0.0000       0.0000       31.6806      0.0000       4119.5161    526.8229     0.0000       0.0000       -11.1330     0.0000       0.0000       0.0000       0.0000       
3322.0000    48.9078      22.7479      0.0000       43.8617      0.0000       0.0000       31.5922      0.0000       5427.2734    568.6357     0.0000       0.0000       -10.8011     0.0000       0.0000       0.0000       0.0000       
3322.1250    49.1395      22.7475      0.0000       45.9343      0.0000       0.0000       31.6050      0.0000       6103.0679    688.2706     0.0000       0.0000       -10.4535     0.0000       0.0000       0.0000       0.0000       
3322.2500    49.5831      22.7470      0.0000       49.0937      0.0000       0.0000       31.6809      0.0000       6299.7637    695.3568     0.0000       0.0000       -10.1059     0.0000       0.0000       0.0000       0.0000       
3322.3750    50.1230      22.7718      0.0000       52.9861      0.0000       0.0000       31.7947      0.0000       5973.6250    725.7952     0.0000       0.0000       -9.6951      0.0000       0.0000       0.0000       0.0000       
3322.5000    50.2392      22.7965      0.0000       57.5104      0.0000       0.0000       31.8201      0.0000       6211.9087    803.3501     0.0000       0.0000       -9.2685      0.0000       0.0000       0.0000       0.0000       
3322.6250    49.5273      22.7961      0.0000       60.5687      0.0000       0.0000       31.6306      0.0000       7380.0190    942.9320     0.0000       0.0000       -8.8419      0.0000       0.0000       0.0000       0.0000       
3322.7500    49.1813      22.8208      0.0000       59.7778      0.0000       0.0000       31.5928      0.0000       8275.7900    1070.2688    0.0000       0.0000       -8.3363      0.0000       0.0000       0.0000       0.0000       
3322.8750    49.5480      22.8455      0.0000       57.2324      0.0000       0.0000       31.7066      0.0000       8662.1963    1173.6487    0.0000       0.0000       -7.7518      0.0000       0.0000       0.0000       0.0000       
3323.0000    49.7218      22.8702      0.0000       55.4884      0.0000       0.0000       31.8457      0.0000       8982.5703    1288.2131    0.0000       0.0000       -7.0882      0.0000       0.0000       0.0000       0.0000       
3323.1250    49.9921      22.9200      0.0000       54.7049      0.0000       0.0000       31.9595      0.0000       9177.0127    1236.4802    0.0000       0.0000       -6.3931      0.0000       0.0000       0.0000       0.0000       
3323.2500    50.1468      22.9196      0.0000       55.8170      0.0000       0.0000       31.9722      0.0000       9332.0977    1101.6041    0.0000       0.0000       -5.5874      0.0000       0.0000       0.0000       0.0000       
3323.3750    50.2244      22.8941      0.0000       55.0083      0.0000       0.0000       31.7575      0.0000       9428.1299    984.1879     0.0000       0.0000       -4.8449      0.0000       0.0000       0.0000       0.0000       
3323.5000    50.2637      22.8686      0.0000       51.5204      0.0000       0.0000       31.6186      0.0000       9489.7207    910.9656     0.0000       0.0000       -4.1182      0.0000       0.0000       0.0000       0.0000       
3323.6250    50.3413      22.8682      0.0000       49.6248      0.0000       0.0000       31.5176      0.0000       9498.4980    851.8740     0.0000       0.0000       -3.1861      0.0000       0.0000       0.0000       0.0000       
3323.7500    50.4383      22.8678      0.0000       51.2171      0.0000       0.0000       31.5050      0.0000       9463.1006    813.8657     0.0000       0.0000       -2.2856      0.0000       0.0000       0.0000       0.0000       
3323.8750    50.3811      22.9177      0.0000       50.3073      0.0000       0.0000       31.5683      0.0000       9331.7344    786.2933     0.0000       0.0000       -1.3852      0.0000       0.0000       0.0000       0.0000       
