WELLNAME = well118
STDEP  =  3000.0000    
ENDEP  =  4458.8371    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNC, CNL, DEN, GR, RT, SP

#DEPTH       AC           CAL          CNC          CNL          DEN          GR           RT           SP           
3027.5000    49.1708      -99999.0000  -99999.0000  -99999.0000  -99999.0000  9.3049       514.3844     -99999.0000  
3027.6250    48.4663      -99999.0000  -99999.0000  -99999.0000  -99999.0000  9.9652       588.0526     -99999.0000  
3027.7500    47.7618      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.3716      621.2361     -99999.0000  
3027.8750    47.2503      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.6765      485.3621     -99999.0000  
3028.0000    48.0802      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.5506      389.7590     -99999.0000  
3028.1250    47.8196      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.5257      408.0748     -99999.0000  
3028.2500    47.9353      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.7800      379.7947     -99999.0000  
3028.3750    48.9099      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.5417      379.3234     -99999.0000  
3028.5000    49.1222      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.9480      459.2814     -99999.0000  
3028.6250    48.8230      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.6841      551.0474     -99999.0000  
3028.7500    48.5431      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.1665      574.0205     -99999.0000  
3028.8750    48.3694      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.7251      389.3650     -99999.0000  
3029.0000    49.2668      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.5483      324.7493     -99999.0000  
3029.1250    50.2896      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.6361      355.4366     -99999.0000  
3029.2500    51.3897      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.9522      325.0932     -99999.0000  
3029.3750    52.4029      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.1670      470.0038     -99999.0000  
3029.5000    52.6537      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.6605      809.9291     -99999.0000  
3029.6250    52.0940      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.4221      1193.1268    -99999.0000  
3029.7500    51.7369      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.1074      1419.0824    -99999.0000  
3029.8750    51.3123      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.3868      1734.1842    -99999.0000  
3030.0000    50.8876      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.8947      2357.2222    -99999.0000  
3030.1250    50.3858      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.8955      1789.8612    -99999.0000  
3030.2500    50.1541      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.9976      204.1780     -99999.0000  
3030.3750    51.3411      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.1760      138.0497     -99999.0000  
3030.5000    52.6438      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.6835      116.4467     -99999.0000  
3030.6250    52.5376      -99999.0000  -99999.0000  -99999.0000  -99999.0000  14.6730      112.2146     -99999.0000  
3030.7500    51.3892      -99999.0000  -99999.0000  -99999.0000  -99999.0000  15.7132      146.2116     -99999.0000  
3030.8750    50.2987      -99999.0000  -99999.0000  -99999.0000  -99999.0000  15.3083      198.6046     -99999.0000  
3031.0000    49.5363      -99999.0000  -99999.0000  -99999.0000  -99999.0000  14.5991      286.5117     -99999.0000  
3031.1250    49.2950      -99999.0000  -99999.0000  -99999.0000  -99999.0000  14.1180      413.7488     -99999.0000  
3031.2500    48.7642      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.4091      439.0237     -99999.0000  
3031.3750    48.0693      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.9533      463.1539     -99999.0000  
3031.5000    47.3648      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.4976      524.2572     -99999.0000  
3031.6250    46.8822      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.8646      596.8246     -99999.0000  
3031.7500    47.1138      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.4595      450.8220     -99999.0000  
3031.8750    47.5190      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.9533      349.9737     -99999.0000  
3032.0000    47.4032      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.4722      291.7374     -99999.0000  
3032.1250    47.0750      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.0926      256.7082     -99999.0000  
3032.2500    47.2004      -99999.0000  -99999.0000  -99999.0000  -99999.0000  9.6370       250.7928     -99999.0000  
3032.3750    47.1425      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.9307      280.8192     -99999.0000  
3032.5000    46.7564      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.0725      329.1273     -99999.0000  
3032.6250    46.5441      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.7322      377.4702     -99999.0000  
3032.7500    46.4861      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.3412      425.4181     -99999.0000  
3032.8750    46.6887      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.3926      485.2748     -99999.0000  
3033.0000    47.0168      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.8864      543.1906     -99999.0000  
3033.1250    46.4860      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.3549      599.8593     -99999.0000  
3033.2500    45.9455      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.7728      652.8712     -99999.0000  
3033.3750    45.4532      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.5451      696.1471     -99999.0000  
3033.5000    44.9803      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.2415      665.2238     -99999.0000  
3033.6250    45.6076      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.9380      712.8445     -99999.0000  
3033.7500    46.2927      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.6345      796.4288     -99999.0000  
3033.8750    46.8138      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.4209      880.5040     -99999.0000  
3034.0000    47.1515      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.8159      948.5861     -99999.0000  
3034.1250    47.3831      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.7544      1015.1789    -99999.0000  
3034.2500    47.6629      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.9187      968.1018     -99999.0000  
3034.3750    47.8559      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.3363      919.7375     -99999.0000  
3034.5000    47.8655      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.9569      1052.7765    -99999.0000  
3034.6250    47.1899      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.4140      1149.3099    -99999.0000  
3034.7500    46.7822      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.0233      1102.4321    -99999.0000  
3034.8750    47.4021      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.3025      711.7208     -99999.0000  
3035.0000    49.6410      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.6327      671.4504     -99999.0000  
3035.1250    49.8244      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.9375      698.5223     -99999.0000  
3035.2500    48.9750      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.1019      595.7285     -99999.0000  
3035.3750    48.2898      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.6968      523.1115     -99999.0000  
3035.5000    47.6335      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.5710      613.3005     -99999.0000  
3035.6250    47.2764      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.0281      619.8860     -99999.0000  
3035.7500    48.4537      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.2313      501.6518     -99999.0000  
3035.8750    48.1062      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.5871      457.1229     -99999.0000  
3036.0000    47.7298      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.8667      532.4540     -99999.0000  
3036.1250    47.4402      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.9939      607.3331     -99999.0000  
3036.2500    48.0675      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.5131      677.8121     -99999.0000  
3036.3750    48.3859      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.1335      765.0214     -99999.0000  
3036.5000    47.9516      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.6274      653.2839     -99999.0000  
3036.6250    47.4304      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.6535      606.5629     -99999.0000  
3036.7500    47.2180      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.0090      679.6100     -99999.0000  
3036.8750    47.2662      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.2884      695.4749     -99999.0000  
3037.0000    47.5171      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.0103      668.9702     -99999.0000  
3037.1250    47.6522      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.6308      805.7365     -99999.0000  
3037.2500    47.6135      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.4796      913.2045     -99999.0000  
3037.3750    47.5170      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.1393      890.0920     -99999.0000  
3037.5000    47.3722      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.5199      995.5576     -99999.0000  
3037.6250    47.1598      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.9768      840.9438     -99999.0000  
3037.7500    46.9474      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.5837      869.4606     -99999.0000  
3037.8750    46.7350      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.4946      1007.4661    -99999.0000  
3038.0000    46.3489      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.5576      1083.6223    -99999.0000  
3038.1250    46.0111      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.5471      1080.5287    -99999.0000  
3038.2500    46.5708      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.9023      1061.6776    -99999.0000  
3038.3750    47.2367      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.4859      938.0372     -99999.0000  
3038.5000    47.1112      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.8160      857.7159     -99999.0000  
3038.6250    46.7637      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.7276      777.1090     -99999.0000  
3038.7500    46.4548      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.4239      754.5438     -99999.0000  
3038.8750    46.4644      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.1455      857.5324     -99999.0000  
3039.0000    46.9469      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.5129      925.3028     -99999.0000  
3039.1250    47.3812      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.8061      1004.7668    -99999.0000  
3039.2500    47.8541      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.6682      1009.1290    -99999.0000  
3039.3750    48.0567      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.4798      1013.1970    -99999.0000  
3039.5000    48.2690      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.3404      920.4878     -99999.0000  
3039.6250    48.5392      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.8848      765.3950     -99999.0000  
3039.7500    48.9445      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.8974      660.4950     -99999.0000  
3039.8750    49.2533      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.3404      579.0028     -99999.0000  
3040.0000    49.6779      -99999.0000  -99999.0000  -99999.0000  -99999.0000  9.4544       515.8456     -99999.0000  
3040.1250    50.1315      -99999.0000  -99999.0000  -99999.0000  -99999.0000  8.4670       484.8911     -99999.0000  
3040.2500    50.7492      -99999.0000  -99999.0000  -99999.0000  -99999.0000  7.8847       546.3839     -99999.0000  
3040.3750    51.5116      -99999.0000  -99999.0000  -99999.0000  -99999.0000  7.0999       620.1985     -99999.0000  
3040.5000    51.7625      -99999.0000  -99999.0000  -99999.0000  -99999.0000  8.3678       736.4993     -99999.0000  
3040.6250    51.4440      -99999.0000  -99999.0000  -99999.0000  -99999.0000  9.6613       928.4052     -99999.0000  
3040.7500    51.0868      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.1179      1115.5420    -99999.0000  
3040.8750    50.9517      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.5745      1286.2832    -99999.0000  
3041.0000    50.8840      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.7159      1456.1206    -99999.0000  
3041.1250    50.1215      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.0456      1581.3530    -99999.0000  
3041.2500    49.3493      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.6037      1515.3770    -99999.0000  
3041.3750    48.6737      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.2124      1348.7886    -99999.0000  
3041.5000    47.8243      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.7198      1220.6929    -99999.0000  
3041.6250    47.1197      -99999.0000  -99999.0000  -99999.0000  -99999.0000  13.0113      1128.5894    -99999.0000  
3041.7500    46.6563      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.6827      1073.1797    -99999.0000  
3041.8750    46.8397      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.5563      1053.3308    -99999.0000  
3042.0000    47.6986      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.1266      1039.6741    -99999.0000  
3042.1250    48.8665      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.2284      -99999.0000  -99999.0000  
3042.2500    50.2659      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.2545      -99999.0000  -99999.0000  
3042.3750    51.9936      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.2298      -99999.0000  -99999.0000  
3042.5000    53.7019      -99999.0000  -99999.0000  -99999.0000  -99999.0000  12.0280      -99999.0000  -99999.0000  
3042.6250    53.5474      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.6490      -99999.0000  -99999.0000  
3042.7500    52.8235      -99999.0000  -99999.0000  -99999.0000  -99999.0000  11.5226      -99999.0000  -99999.0000  
3042.8750    52.1285      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.9916      -99999.0000  -99999.0000  
3043.0000    51.3707      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.7387      -99999.0000  -99999.0000  
3043.1250    50.6366      -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.3086      -99999.0000  -99999.0000  
3043.2500    50.4337      -99999.0000  -99999.0000  -99999.0000  -99999.0000  9.4736       -99999.0000  -99999.0000  
3043.3750    51.1149      -99999.0000  -99999.0000  -99999.0000  -99999.0000  9.0436       -99999.0000  -99999.0000  
3043.5000    -99999.0000  -99999.0000  -99999.0000  -99999.0000  -99999.0000  8.3856       -99999.0000  -99999.0000  
3043.6250    -99999.0000  -99999.0000  -99999.0000  -99999.0000  -99999.0000  8.1570       -99999.0000  -99999.0000  
3043.7500    -99999.0000  -99999.0000  -99999.0000  -99999.0000  -99999.0000  7.3955       -99999.0000  -99999.0000  
3043.8750    -99999.0000  -99999.0000  -99999.0000  -99999.0000  -99999.0000  6.9131       -99999.0000  -99999.0000  
3044.0000    -99999.0000  -99999.0000  -99999.0000  -99999.0000  -99999.0000  7.4964       -99999.0000  -99999.0000  
3044.1250    -99999.0000  -99999.0000  -99999.0000  -99999.0000  -99999.0000  8.3587       -99999.0000  -99999.0000  
3044.2500    -99999.0000  -99999.0000  -99999.0000  -99999.0000  -99999.0000  9.3985       -99999.0000  -99999.0000  
3044.3750    -99999.0000  -99999.0000  -99999.0000  -99999.0000  -99999.0000  9.8295       -99999.0000  -99999.0000  
3044.5000    -99999.0000  -99999.0000  -99999.0000  -99999.0000  -99999.0000  10.4635      -99999.0000  -99999.0000  
3044.6250    51.8089      -99999.0000  0.0655       6.5524       0.0501       10.9199      0.0001       -99999.0000  
3044.7500    51.6125      -99999.0000  0.0693       6.9293       0.0501       11.6553      0.0001       -99999.0000  
3044.8750    51.0160      -99999.0000  0.0721       7.2099       0.0501       12.1117      0.0001       -99999.0000  
3045.0000    50.6801      -99999.0000  0.0748       7.4805       0.0501       12.7710      0.0001       -99999.0000  
3045.1250    50.2735      -99999.0000  0.0795       7.9489       0.0501       13.1768      0.0001       -99999.0000  
3045.2500    50.0547      -99999.0000  0.0847       8.4661       0.0501       13.7600      0.0001       -99999.0000  
3045.3750    49.9956      -99999.0000  0.0838       8.3848       0.0501       14.1910      0.0001       -99999.0000  
3045.5000    49.9945      -99999.0000  0.0809       8.0862       0.0501       14.1653      0.0001       -99999.0000  
3045.6250    49.9934      -99999.0000  0.0815       8.1482       0.0501       13.8098      0.0001       -99999.0000  
3045.7500    49.9923      -99999.0000  0.0827       8.2675       0.0501       13.4035      0.0001       -99999.0000  
3045.8750    49.9912      -99999.0000  0.0838       8.3765       0.0501       13.8852      0.0001       -99999.0000  
3046.0000    49.7851      -99999.0000  0.0876       8.7615       0.0501       14.3924      0.0001       -99999.0000  
3046.1250    49.5831      -99999.0000  0.0949       9.4947       0.0501       15.2292      0.0001       -99999.0000  
3046.2500    49.3701      -99999.0000  0.1017       10.1669      0.0501       15.7110      0.0001       -99999.0000  
3046.3750    49.1570      -99999.0000  0.1080       10.7970      0.0501       16.4211      0.0001       -99999.0000  
3046.5000    48.9687      -99999.0000  0.1249       12.4870      0.0501       17.0551      0.0001       -99999.0000  
3046.6250    48.6039      -99999.0000  0.1334       13.3359      0.0501       17.0548      0.0001       -99999.0000  
3046.7500    48.0805      -99999.0000  0.1417       14.1713      2.8413       16.6993      0.0001       -99999.0000  
3046.8750    47.4135      -99999.0000  0.1535       15.3509      2.8067       16.4199      0.0001       -99999.0000  
3047.0000    47.1157      -99999.0000  0.1547       15.4667      2.7851       16.5972      0.0001       -99999.0000  
3047.1250    46.6259      -99999.0000  0.1517       15.1713      2.7615       17.1043      0.0001       -99999.0000  
3047.2500    46.2950      -99999.0000  0.1557       15.5721      2.7461       17.9156      0.0001       -99999.0000  
3047.3750    45.7776      -99999.0000  0.1599       15.9860      2.7394       18.1184      0.0001       -99999.0000  
3047.5000    45.5387      -99999.0000  0.1640       16.4001      2.7308       18.5494      0.0001       -99999.0000  
3047.6250    45.4463      -99999.0000  0.1643       16.4311      2.7172       18.9551      0.0001       -99999.0000  
