WELLNAME = well123
STDEP  =  3500.0000    
ENDEP  =  4513.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, GR, RT

#DEPTH       AC           CAL          CNL          GR           RT           
4050.3750    64.0631      22.0750      12.0952      49.0831      61.6779      
4050.5000    65.7559      22.0768      13.3705      53.7542      48.6015      
4050.6250    64.8350      22.0466      13.0960      57.5677      39.3861      
4050.7500    63.8657      22.0170      12.1834      58.6185      32.0679      
4050.8750    63.1385      22.0187      11.0275      61.9557      30.8949      
4051.0000    63.4276      22.0200      9.9627       62.3390      33.2988      
4051.1250    64.2493      22.0217      9.0804       59.0066      34.8954      
4051.2500    63.2316      22.0232      8.2588       59.1996      30.4758      
4051.3750    60.1327      22.0566      7.5588       57.2968      26.8642      
4051.5000    55.9690      22.0899      6.6156       54.6310      27.2472      
4051.6250    49.3851      22.0915      5.5811       50.3463      31.3530      
4051.7500    50.2067      22.0934      4.5466       44.5366      40.1735      
4051.8750    51.8028      22.0950      3.5121       37.6792      67.8266      
4052.0000    51.0754      22.0962      3.6629       32.0601      113.4488     
4052.1250    50.0093      22.0977      4.0267       27.2988      118.3405     
4052.2500    48.7498      22.0995      4.3295       27.1104      108.2965     
4052.3750    48.8451      22.1012      4.3588       31.4956      120.0449     
4052.5000    48.1664      22.1345      4.4490       32.1658      173.7048     
4052.6250    48.4557      22.1995      4.7215       30.7389      455.1612     
4052.7500    49.0351      22.2966      5.3284       33.1228      690.1595     
4052.8750    49.8082      22.4253      6.0264       30.2672      352.0551     
4053.0000    50.5811      22.5856      7.2109       28.5542      238.8567     
4053.1250    49.8540      22.8094      8.9122       32.6536      247.9964     
4053.2500    49.3206      23.1286      10.3702      36.0860      253.8958     
4053.3750    49.5131      23.4477      11.8284      35.8027      290.8133     
4053.5000    51.3995      23.6401      12.6786      36.9485      369.1840     
4053.6250    53.9634      23.6738      13.0422      39.2376      312.0301     
4053.7500    54.9302      23.6119      13.3151      41.9081      163.6873     
4053.8750    56.6229      23.5179      13.9829      43.5300      115.8247     
4054.0000    58.7998      23.3608      14.6811      44.5808      83.5028      
4054.1250    61.0734      23.1719      14.3458      50.5854      62.4956      
4054.2500    63.2019      22.9510      13.6760      51.7312      49.2419      
4054.3750    64.4107      22.7304      14.4047      55.9259      41.2299      
4054.5000    65.1354      22.6050      14.4646      56.5953      35.3389      
4054.6250    65.2309      22.5112      14.1899      54.4062      32.6416      
4054.7500    64.3102      22.4494      13.5809      51.1693      30.4341      
4054.8750    62.5664      22.4509      12.6070      53.4586      27.2064      
4055.0000    60.9680      22.4844      11.6636      49.0779      28.6460      
4055.1250    58.1596      22.5180      10.5073      46.8890      34.3814      
4055.2500    53.8989      22.5197      9.4116       49.2739      45.0998      
4055.3750    51.1872      22.5532      8.5593       48.0373      71.9999      
4055.5000    52.1541      22.5864      7.7372       49.9453      104.1937     
4055.6250    55.0609      22.5879      7.1587       45.2790      88.8894      
4055.7500    53.1680      22.6212      6.8231       47.9492      77.9897      
4055.8750    51.5695      22.6546      7.6126       50.5241      81.3532      
4056.0000    48.4705      22.6880      8.2198       49.0022      94.9424      
4056.1250    49.1954      22.7531      7.7627       51.2913      125.7137     
4056.2500    50.6463      22.7863      7.7597       48.9119      393.6039     
4056.3750    52.9197      22.8197      9.0377       44.5314      457.2188     
4056.5000    54.9030      22.8850      11.2564      52.6324      207.4458     
4056.6250    54.6113      22.9185      13.7489      55.4931      146.0886     
4056.7500    56.9334      22.9201      15.3292      61.9744      117.8251     
4056.8750    61.7238      22.9218      15.9060      65.2163      83.3633      
4057.0000    67.6276      22.9551      16.6956      67.6007      49.1459      
4057.1250    70.3851      22.9887      18.7322      69.4135      33.9676      
4057.2500    69.3188      22.9902      20.8599      72.7506      27.2674      
4057.3750    67.4302      22.9918      21.7410      78.7555      23.5897      
4057.5000    65.8317      22.9934      21.0711      77.7100      21.4853      
4057.6250    66.3146      22.9633      20.4924      73.9967      24.0406      
4057.7500    67.9589      22.9332      20.6435      73.9991      23.1604      
4057.8750    69.6517      22.9348      20.3081      70.5714      21.0941      
4058.0000    70.9572      22.9047      21.0675      69.0495      19.3930      
4058.1250    71.4885      22.8745      21.5837      66.6700      18.4227      
4058.2500    72.6488      22.8760      21.4003      70.9600      17.0162      
4058.3750    73.7608      22.8459      22.4031      68.1041      15.8648      
4058.5000    72.8882      22.8158      23.2841      70.0119      15.8669      
4058.6250    72.0159      22.7855      23.2225      70.1096      15.8684      
4058.7500    71.0950      22.7556      22.1875      66.8727      15.7224      
4058.8750    70.3679      22.6939      21.0614      65.3508      16.7103      
4059.0000    69.6404      22.6002      21.5471      64.0191      17.9273      
4059.1250    69.9779      22.5382      22.0937      68.4046      18.1821      
4059.2500    70.2673      22.5080      22.9140      65.3580      17.1114      
4059.3750    69.7335      22.4779      24.2819      61.5494      16.8747      
4059.5000    68.9580      22.4478      25.4673      62.0282      17.1954      
4059.6250    67.8918      22.4494      25.4664      66.5087      19.2409      
4059.7500    67.2132      22.4192      25.9828      68.1307      22.0399      
4059.8750    67.3571      22.4209      25.5561      64.6079      24.4319      
4060.0000    69.0497      22.4543      24.9468      68.2309      26.8312      
4060.1250    70.2102      22.4560      24.6115      63.9459      29.6048      
4060.2500    68.9505      22.4577      24.8048      65.5681      31.9099      
4060.3750    69.7722      22.4911      24.2764      68.5244      30.8855      
4060.5000    70.7390      22.5243      24.0485      70.6227      28.6610      
4060.6250    71.0765      22.5575      24.4336      73.1022      27.8709      
4060.7500    71.9949      22.5908      24.5182      75.4865      27.3574      
4060.8750    72.7680      22.5925      25.2278      72.2496      25.8665      
4061.0000    72.7669      22.5944      26.2258      76.2537      25.0360      
4061.1250    73.3463      22.5960      25.5412      75.2082      26.3618      
4061.2500    72.3772      22.5657      26.2629      79.7839      27.2424      
4061.3750    72.9083      22.5356      25.1336      77.4047      28.2853      
4061.5000    72.8587      22.5372      24.5932      73.9770      28.5546      
4061.6250    73.5350      22.5071      24.9061      72.2643      27.8974      
4061.7500    74.6955      22.4772      25.8442      71.8859      27.0013      
4061.8750    75.7106      22.4787      26.7703      69.9826      26.8784      
4062.0000    75.2738      22.5121      27.5161      72.2714      28.1695      
4062.1250    75.4661      22.5137      28.4663      70.9400      27.3928      
4062.2500    75.7069      22.4834      26.9762      75.6111      24.1453      
4062.3750    75.2216      22.5167      26.1352      76.1855      21.9903      
4062.5000    74.8817      22.5502      25.7390      79.5224      20.1214      
4062.6250    75.3644      22.5836      26.3646      74.1894      17.8181      
4062.7500    76.0891      22.6805      27.3149      71.3333      15.8524      
4062.8750    76.3783      22.7774      28.5177      72.5744      13.8422      
4063.0000    75.7964      22.8424      28.1094      73.4343      14.1715      
4063.1250    76.7631      22.9394      27.6411      75.0565      16.1577      
4063.2500    78.6011      23.0682      27.8340      73.7251      17.7449      
4063.3750    81.3586      23.1969      29.1691      78.5867      18.9486      
4063.5000    82.6643      23.2935      29.8671      75.8267      19.1290      
4063.6250    82.3727      23.3903      29.2183      78.3056      17.3402      
4063.7500    82.9038      23.5827      30.5175      81.3569      14.1809      
4063.8750    84.0642      23.8069      36.0733      77.9295      11.1708      
4064.0000    86.3378      23.9988      38.4668      75.2642      8.2416       
4064.1250    98.1948      24.0955      39.7302      72.9800      6.0804       
4064.2500    105.9378     23.9065      42.8574      67.5515      5.2351       
4064.3750    112.5674     23.5271      45.2512      60.5037      5.4609       
4064.5000    111.5497     23.2113      44.9394      56.5994      6.3737       
4064.6250    109.1285     23.0543      47.0000      58.0310      248.9589     
4064.7500    109.7081     23.0241      44.3639      64.6076      932.0035     
4064.8750    109.6585     23.0891      41.8393      74.7096      516.8288     
4065.0000    106.3660     23.2177      42.1408      83.6684      233.2525     
4065.1250    99.8305      23.4734      42.2258      91.1022      92.7708      
4065.2500    91.6496      23.9514      41.5051      99.6796      31.1749      
4065.3750    91.6483      24.8423      40.5921      94.5373      20.7487      
4065.5000    96.7292      25.5744      40.9774      97.2073      16.0410      
4065.6250    106.1177     25.2266      42.0967      93.3032      14.0721      
4065.7500    112.6990     24.3072      42.8072      90.4476      14.4744      
4065.8750    115.8922     23.6103      41.5691      91.9936      16.1972      
4066.0000    117.0043     23.2943      40.5355      97.7128      98.6883      
4066.1250    118.0193     23.2324      40.1393      105.5283     624.2111     
4066.2500    119.3250     23.2021      37.6983      115.9167     1100.0377    
4066.3750    112.1120     23.1720      35.8466      174.1763     1364.6078    
4066.5000    88.1039      23.1738      34.9572      197.0553     615.7851     
4066.6250    80.5521      23.1436      34.4526      233.7500     271.4513     
4066.7500    73.2907      23.1135      31.9150      269.9687     128.3644     
4066.8750    57.8495      23.0833      29.6781      301.8999     44.9849      
4067.0000    54.7022      23.0530      28.8966      304.7706     28.3028      
4067.1250    55.1367      23.0547      28.5123      246.6608     20.7821      
4067.2500    56.4422      23.0883      27.7067      186.1674     15.7679      
4067.3750    57.6510      23.1219      23.8074      144.5252     12.4201      
4067.5000    58.4725      23.1234      21.0120      132.1409     11.4175      
4067.6250    58.6165      23.1565      18.5657      124.9974     10.5452      
4067.7500    59.2928      23.1581      16.5958      120.5217     10.0169      
