WELLNAME = well90
STDEP  =  3000.0000    
ENDEP  =  4255.9688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, GR, K, MSFL, PE, R1, RT, RXO, SONPHI, SP, TH, U, VSH1

#DEPTH       AC           CAL          CGR          GR           K            MSFL         PE           R1           RT           RXO          SONPHI       SP           TH           U            VSH1         
3414.1250    53.2045      22.9265      0.0000       29.6958      0.0000       0.0000       0.0000       24.4723      235.5336     208.2015     0.0000       175.8362     0.0000       0.0000       0.0000       
3414.2500    53.0921      22.9091      0.0000       28.5555      0.0000       0.0000       0.0000       24.6407      244.6560     211.9805     0.0000       175.8306     0.0000       0.0000       0.0000       
3414.3750    53.0090      22.8796      0.0000       28.6776      0.0000       0.0000       0.0000       24.8845      244.7275     213.4315     0.0000       175.8242     0.0000       0.0000       0.0000       
3414.5000    52.9159      22.8250      0.0000       30.3652      0.0000       0.0000       0.0000       25.0595      238.7258     211.8132     0.0000       175.8206     0.0000       0.0000       0.0000       
3414.6250    52.8329      22.8084      0.0000       29.1993      0.0000       0.0000       0.0000       25.2787      232.5520     207.5894     0.0000       175.8160     0.0000       0.0000       0.0000       
3414.7500    52.7779      22.7916      0.0000       28.0596      0.0000       0.0000       0.0000       25.5290      227.4801     201.7444     0.0000       175.7861     0.0000       0.0000       0.0000       
3414.8750    52.7328      22.7744      0.0000       28.9389      0.0000       0.0000       0.0000       25.6975      225.7549     200.1225     0.0000       175.7737     0.0000       0.0000       0.0000       
3415.0000    52.7072      22.7696      0.0000       30.0200      0.0000       0.0000       0.0000       25.8409      227.9383     200.8379     0.0000       175.7924     0.0000       0.0000       0.0000       
3415.1250    52.6525      22.7403      0.0000       30.7992      0.0000       0.0000       0.0000       26.0598      228.7489     206.2033     0.0000       175.7958     0.0000       0.0000       0.0000       
3415.2500    52.6357      22.7107      0.0000       31.2244      0.0000       0.0000       0.0000       26.2787      226.3825     209.3576     0.0000       175.8837     0.0000       0.0000       0.0000       
3415.3750    52.6004      22.7068      0.0000       29.5287      0.0000       0.0000       0.0000       26.4786      223.9369     208.1595     0.0000       175.9346     0.0000       0.0000       0.0000       
3415.5000    52.6427      22.7404      0.0000       27.5050      0.0000       0.0000       0.0000       26.6027      225.9998     205.9130     0.0000       176.0316     0.0000       0.0000       0.0000       
3415.6250    52.7420      22.8111      0.0000       26.3383      0.0000       0.0000       0.0000       26.6894      227.5459     201.4214     0.0000       176.1068     0.0000       0.0000       0.0000       
3415.7500    52.8609      22.8574      0.0000       25.3761      0.0000       0.0000       0.0000       26.7947      217.4787     195.8519     0.0000       176.1648     0.0000       0.0000       0.0000       
3415.8750    52.9988      22.9035      0.0000       25.2457      0.0000       0.0000       0.0000       26.9443      205.4632     187.0084     0.0000       176.2223     0.0000       0.0000       0.0000       
3416.0000    53.0983      22.9363      0.0000       26.8325      0.0000       0.0000       0.0000       27.1818      185.2917     177.5826     0.0000       176.2335     0.0000       0.0000       0.0000       
3416.1250    53.6217      22.9328      0.0000       28.1411      0.0000       0.0000       0.0000       27.3882      173.2382     165.2653     0.0000       176.2291     0.0000       0.0000       0.0000       
3416.2500    53.7404      22.8910      0.0000       27.2786      0.0000       0.0000       0.0000       27.5883      157.1660     152.5436     0.0000       176.2244     0.0000       0.0000       0.0000       
3416.3750    53.8018      22.7978      0.0000       28.5870      0.0000       0.0000       0.0000       27.7253      145.9004     139.3555     0.0000       176.2184     0.0000       0.0000       0.0000       
3416.5000    53.8818      22.7686      0.0000       28.7093      0.0000       0.0000       0.0000       27.7927      137.2106     130.3379     0.0000       176.2131     0.0000       0.0000       0.0000       
3416.6250    54.0587      22.7392      0.0000       29.9919      0.0000       0.0000       0.0000       27.7655      126.0327     123.4132     0.0000       176.1853     0.0000       0.0000       0.0000       
3416.7500    54.3319      22.7854      0.0000       31.5278      0.0000       0.0000       0.0000       27.7131      117.7377     116.3162     0.0000       176.1485     0.0000       0.0000       0.0000       
3416.8750    54.6045      22.8563      0.0000       32.5092      0.0000       0.0000       0.0000       27.6543      106.9949     107.4593     0.0000       176.0878     0.0000       0.0000       0.0000       
3417.0000    54.9928      22.9278      0.0000       33.7421      0.0000       0.0000       0.0000       27.5640      98.4717      102.0095     0.0000       176.0430     0.0000       0.0000       0.0000       
3417.1250    54.8234      22.9995      0.0000       34.3693      0.0000       0.0000       0.0000       27.3917      96.1393      102.6128     0.0000       176.0075     0.0000       0.0000       0.0000       
3417.2500    54.3643      23.1071      0.0000       32.5223      0.0000       0.0000       0.0000       27.1435      100.8551     105.8503     0.0000       175.9473     0.0000       0.0000       0.0000       
3417.3750    53.9632      23.1550      0.0000       32.9217      0.0000       0.0000       0.0000       26.7944      107.8329     110.2601     0.0000       175.9260     0.0000       0.0000       0.0000       
3417.5000    53.6963      23.2375      0.0000       33.7257      0.0000       0.0000       0.0000       26.4265      117.0660     116.9106     0.0000       175.9204     0.0000       0.0000       0.0000       
3417.6250    53.4873      23.2974      0.0000       33.2169      0.0000       0.0000       0.0000       25.9258      133.0693     131.6149     0.0000       175.9159     0.0000       0.0000       0.0000       
3417.7500    53.3368      23.3803      0.0000       34.4497      0.0000       0.0000       0.0000       25.3431      166.2392     163.1047     0.0000       175.8866     0.0000       0.0000       0.0000       
3417.8750    53.2819      23.4153      0.0000       35.6319      0.0000       0.0000       0.0000       24.9059      189.2186     177.3052     0.0000       175.8977     0.0000       0.0000       0.0000       
3418.0000    53.4587      23.4602      0.0000       35.2493      0.0000       0.0000       0.0000       24.4811      194.5183     182.4546     0.0000       175.8998     0.0000       0.0000       0.0000       
3418.1250    53.8665      23.4680      0.0000       36.9366      0.0000       0.0000       0.0000       24.5107      170.6530     167.0638     0.0000       175.9189     0.0000       0.0000       0.0000       
3418.2500    54.3126      23.4652      0.0000       35.5441      0.0000       0.0000       0.0000       24.8304      152.8218     151.2167     0.0000       175.9702     0.0000       0.0000       0.0000       
3418.3750    54.5856      23.4090      0.0000       32.8894      0.0000       0.0000       0.0000       25.0557      140.0803     141.4576     0.0000       176.0281     0.0000       0.0000       0.0000       
3418.5000    54.6470      23.3809      0.0000       34.8542      0.0000       0.0000       0.0000       25.2431      133.4897     133.7412     0.0000       176.1082     0.0000       0.0000       0.0000       
3418.6250    54.4194      23.3132      0.0000       32.5277      0.0000       0.0000       0.0000       25.3170      131.0067     130.5207     0.0000       176.1983     0.0000       0.0000       0.0000       
3418.7500    54.1718      23.2080      0.0000       33.4576      0.0000       0.0000       0.0000       25.2581      136.0172     133.8189     0.0000       176.2882     0.0000       0.0000       0.0000       
3418.8750    53.7336      23.0899      0.0000       33.4536      0.0000       0.0000       0.0000       25.0607      143.1581     139.7268     0.0000       176.3317     0.0000       0.0000       0.0000       
3419.0000    53.6003      23.0093      0.0000       32.9448      0.0000       0.0000       0.0000       25.1154      152.9982     151.0900     0.0000       176.3577     0.0000       0.0000       0.0000       
3419.1250    53.3338      22.9794      0.0000       34.0006      0.0000       0.0000       0.0000       25.2587      167.3788     164.5108     0.0000       176.3844     0.0000       0.0000       0.0000       
3419.2500    53.1058      22.9501      0.0000       35.8143      0.0000       0.0000       0.0000       25.1431      184.3308     180.0889     0.0000       176.3870     0.0000       0.0000       0.0000       
3419.3750    52.8972      22.9208      0.0000       36.2391      0.0000       0.0000       0.0000       25.0150      199.4571     187.4669     0.0000       176.4297     0.0000       0.0000       0.0000       
3419.5000    52.7270      22.8908      0.0000       36.9926      0.0000       0.0000       0.0000       25.1014      209.9938     189.8978     0.0000       176.4647     0.0000       0.0000       0.0000       
3419.6250    52.8079      22.8232      0.0000       35.9282      0.0000       0.0000       0.0000       25.3388      212.1500     187.3268     0.0000       176.5141     0.0000       0.0000       0.0000       
3419.7500    52.9070      22.7691      0.0000       35.5703      0.0000       0.0000       0.0000       25.5579      191.4525     178.1182     0.0000       176.5473     0.0000       0.0000       0.0000       
3419.8750    53.2192      22.7017      0.0000       33.5219      0.0000       0.0000       0.0000       25.8336      162.9793     164.3246     0.0000       176.5751     0.0000       0.0000       0.0000       
3420.0000    53.4336      22.6967      0.0000       34.4266      0.0000       0.0000       0.0000       26.1472      143.6146     149.8557     0.0000       176.5786     0.0000       0.0000       0.0000       
