WELLNAME = well52
STDEP  =  3835.0000    
ENDEP  =  4631.8750    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, DEN, GR, RT, SP

#DEPTH       AC           CAL          CNL          DEN          GR           RT           SP           
4285.3750    48.4906      7.5577       1.2657       2.7151       43.3512      3692.9219    164.4059     
4285.5000    48.4906      7.5144       1.3735       2.7075       43.9905      3395.0352    164.4848     
4285.6250    48.6523      7.4712       1.5889       2.7000       41.6246      3631.3228    164.5480     
4285.7500    48.7332      7.4892       1.5889       2.6742       38.4914      3357.1741    164.6270     
4285.8750    48.6523      7.4964       1.5889       2.6968       39.7701      3264.3630    164.7060     
4286.0000    48.4906      7.5072       1.4812       2.7075       40.9208      3121.1709    164.8326     
4286.1250    48.5714      7.5072       1.6427       2.6935       41.9437      3264.3630    164.9275     
4286.2500    48.4906      7.5252       1.5350       2.6935       41.6878      3319.7363    165.0066     
4286.3750    48.4906      7.5325       1.5350       2.6871       41.8795      3395.0352    165.1174     
4286.5000    48.3288      7.5397       1.5889       2.6645       42.0712      3357.1741    165.2123     
4286.6250    48.0054      7.5180       1.5889       2.6731       41.2398      3611.0161    165.2913     
4286.7500    47.6819      7.5288       1.5889       2.6849       40.5364      3395.0352    165.3543     
4286.8750    47.6819      7.5361       1.5889       2.6688       40.0887      3491.5562    165.4174     
4287.0000    47.6819      7.5361       1.5350       2.6667       39.9607      4062.2466    165.4963     
4287.1250    47.3585      7.5541       1.5889       2.6538       41.4311      3819.2700    165.5912     
4287.2500    47.6011      7.5721       1.6427       2.6570       42.7097      3905.8977    165.6862     
4287.3750    47.7628      7.5829       1.6966       2.6516       42.8374      4224.8594    165.7810     
4287.5000    48.0054      7.5901       1.5889       2.6548       41.4946      3905.8977    165.8600     
4287.6250    48.3288      7.5757       1.5350       2.6527       43.3486      4108.0586    165.9390     
4287.7500    48.2480      7.5793       1.5350       2.6495       43.3485      3905.8977    166.0498     
4287.8750    48.6523      7.5865       1.4273       2.6366       39.1286      3927.8589    166.1447     
4288.0000    49.4609      7.5901       1.4273       2.6634       37.2104      3776.6782    166.2556     
4288.1250    48.3288      7.5974       1.4812       2.6667       38.4890      3511.1919    166.3665     
4288.2500    48.4906      7.5901       1.4812       2.6688       38.8725      3755.5642    166.4455     
4288.3750    48.4906      7.5865       1.5889       2.6753       38.6805      3797.9087    166.5721     
4288.5000    48.4906      7.5901       1.6966       2.6957       39.5755      3511.1919    166.6830     
4288.6250    48.5714      7.5974       1.5889       2.6914       40.2147      3395.0352    166.7780     
4288.7500    48.6523      7.6082       1.5350       2.6957       39.5113      3672.2769    166.8888     
4288.8750    48.6523      7.5974       1.5889       2.6849       40.0865      3631.3228    166.9837     
4289.0000    48.4906      7.5974       1.3735       2.6892       39.6389      3338.3970    167.0627     
4289.1250    48.7332      7.5685       1.4273       2.6828       40.4698      3472.0371    167.1257     
4289.2500    48.4906      7.5613       1.4273       2.6796       41.3648      3776.6782    167.1568     
4289.3750    48.2480      7.5757       1.3196       2.6860       42.5794      3905.8977    167.1721     
4289.5000    48.3288      7.5757       1.3196       2.7000       43.2186      3692.9219    167.2193     
4289.6250    48.3288      7.5685       1.4812       2.7151       44.3053      3209.9136    167.2823     
4289.7500    48.3288      7.5721       1.4812       2.6849       44.9445      3017.9153    167.3452     
4289.8750    48.3288      7.5649       1.4273       2.6989       46.3509      3395.0352    167.3925     
4290.0000    48.5714      7.5469       1.4812       2.7129       42.5148      2950.9841    167.4396     
4290.1250    48.8140      7.5397       1.7505       2.7086       38.6148      3191.9695    167.4867     
4290.2500    48.6523      7.5685       1.7505       2.6925       34.0116      3884.0588    167.5338     
4290.3750    48.5714      7.5757       1.6427       2.6925       32.9246      3433.3145    167.5969     
4290.5000    48.4906      7.5577       1.5889       2.7161       33.6917      3472.0371    167.6441     
4290.6250    48.1671      7.5721       1.6427       2.7075       34.7784      3209.9136    167.7070     
4290.7500    48.3288      7.5721       1.5889       2.6903       36.3766      3472.0371    167.7697     
4290.8750    48.1671      7.5541       1.6427       2.6688       38.4861      3227.9658    167.8010     
4291.0000    48.0054      7.5361       1.6427       2.6742       40.1482      3069.1096    167.8324     
4291.1250    48.4906      7.5216       1.6427       2.6591       41.9381      3301.1753    167.8636     
4291.2500    48.8140      7.5252       1.5889       2.6548       40.7233      3282.7222    167.8947     
4291.3750    48.4906      7.5180       1.5889       2.6817       39.4446      3246.1118    167.9418     
4291.5000    48.1671      7.5288       1.6966       2.6774       37.9101      3227.9658    167.9730     
4291.6250    47.9245      7.5469       1.6427       2.6828       37.0150      3174.1165    167.9724     
4291.7500    47.6819      7.5757       1.6966       2.6742       35.5445      3174.1165    168.0037     
4291.8750    47.5202      7.5072       1.8043       2.6570       34.9690      3282.7222    168.0349     
4292.0000    47.6819      7.4712       1.6966       2.6677       36.9507      3491.5562    168.0660     
4292.1250    47.8437      7.4567       1.6966       2.6849       38.4209      3472.0371    168.0970     
4292.2500    48.2480      7.4495       1.6966       2.6806       39.1879      3319.7363    168.0964     
4292.3750    48.5714      7.4531       1.6966       2.6763       39.6353      3631.3228    168.0959     
4292.5000    48.7332      7.4567       1.8582       2.6882       40.0827      3264.3630    168.0953     
4292.6250    48.4906      7.4387       2.0736       2.7000       40.1465      3376.0479    168.0946     
4292.7500    47.9245      7.4351       2.4507       2.7021       40.3381      3103.7214    168.0780     
4292.8750    47.6011      7.4279       2.3429       2.7344       40.2101      3530.9297    168.0295     
4293.0000    47.2776      7.4063       2.3968       2.7527       38.5479      2918.0762    167.9810     
4293.1250    46.7116      7.3630       2.4507       2.7473       37.2053      3414.1223    167.9486     
4293.2500    46.4690      7.3486       2.1814       2.7462       37.3330      3017.9153    167.8842     
4293.3750    46.3882      7.3918       2.0198       2.7387       38.4836      3086.3657    167.7879     
4293.5000    46.4690      7.4315       1.9120       2.7376       39.1227      3069.1096    167.6916     
4293.6250    46.5499      7.4315       1.5889       2.7172       39.3783      2967.5732    167.6113     
4293.7500    46.8733      7.4712       1.6427       2.7021       38.8668      2853.3538    167.4990     
4293.8750    47.1968      7.4820       1.5889       2.6860       38.4831      2805.7686    167.3868     
4294.0000    47.5202      7.4892       1.6966       2.6892       38.2273      3227.9658    167.3065     
4294.1250    48.1671      7.4712       1.6427       2.6720       37.7797      2950.9841    167.1784     
4294.2500    48.7332      7.4784       1.6966       2.6806       37.2681      3121.1709    167.0503     
4294.3750    49.0566      7.4748       1.8043       2.6957       39.3775      3264.3630    166.9541     
4294.5000    49.1375      7.4712       1.6966       2.6892       41.9344      3069.1096    166.8418     
4294.6250    48.8949      7.4675       1.6966       2.6925       44.1716      3395.0352    166.7296     
4294.7500    48.4906      7.4784       1.6427       2.6667       43.7239      3376.0479    166.6494     
4294.8750    48.0054      7.4567       1.5889       2.6753       43.4681      3282.7222    166.5691     
4295.0000    48.0054      7.4315       1.6427       2.6925       44.6825      3121.1709    166.4728     
4295.1250    47.5202      7.4243       1.6427       2.6763       45.7690      3301.1753    166.4084     
4295.2500    47.7628      7.4495       1.8582       2.6591       45.3853      3051.9529    166.3600     
4295.3750    47.7628      7.4748       1.8582       2.6581       44.5542      2950.9841    166.3115     
4295.5000    47.5202      7.4964       1.8043       2.6656       43.7870      3433.3145    166.2949     
4295.6250    47.3585      7.5000       1.7505       2.6602       42.7641      2837.4036    166.2784     
4295.7500    47.4394      7.5000       1.6966       2.6828       41.9330      2967.5732    166.2775     
4295.8750    47.5202      7.4712       1.6966       2.6914       43.1474      3034.8899    166.2927     
4296.0000    47.6819      7.5108       1.6966       2.6742       43.9782      3138.7256    166.2920     
4296.1250    47.6819      7.5649       1.8043       2.6742       44.8729      3433.3145    166.2913     
4296.2500    47.7628      7.5829       1.9120       2.6634       46.0234      3611.0161    166.3068     
4296.3750    48.0863      7.5505       1.9659       2.6774       47.1738      3491.5562    166.3220     
4296.5000    48.3288      7.4892       1.9659       2.7043       45.7035      3631.3228    166.3372     
4296.6250    48.2480      7.4207       1.6427       2.7108       42.5072      3776.6782    166.3683     
4296.7500    48.4097      7.4279       1.6966       2.7011       40.6534      3103.7214    166.3835     
4296.8750    48.4097      7.4423       1.5350       2.7011       38.9274      3395.0352    166.3830     
4297.0000    48.5714      7.3954       1.5889       2.6860       37.4572      3570.7527    166.3982     
4297.1250    48.4097      7.3882       1.4273       2.6710       37.0096      2821.5393    166.4293     
4297.2500    48.2480      7.3594       1.4812       2.6785       38.2879      2712.9414    166.4606     
4297.3750    47.9245      7.3269       1.4812       2.6710       38.0960      3414.1223    166.4918     
4297.5000    48.0863      7.3882       1.4812       2.6688       39.7578      3246.1118    166.5388     
4297.6250    47.8437      7.4639       1.2119       2.6806       42.3783      3264.3630    166.5860     
4297.7500    47.8437      7.4856       1.2657       2.6839       45.5102      3156.3711    166.6331     
4297.8750    48.0863      7.4459       1.3196       2.6796       47.0441      3051.9529    166.6801     
4298.0000    48.3288      7.3738       1.4812       2.6613       48.0666      2593.9382    166.7274     
4298.1250    48.8949      7.3558       1.8582       2.6505       48.8335      1905.5984    166.7904     
4298.2500    49.7035      7.3774       1.8582       2.6290       49.3446      1028.4294    166.8536     
4298.3750    50.4313      7.3810       1.8582       2.6204       49.0888      777.0024     166.9485     
4298.5000    50.8356      7.4063       2.0736       2.6269       49.1526      555.0325     167.0592     
4298.6250    51.0782      7.4063       2.1275       2.6441       49.4720      513.1299     167.1542     
