WELLNAME = well116
STDEP  =  3500.0000    
ENDEP  =  5129.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, DEN, GR, R1, RT, SP

#DEPTH       AC           CAL          CNL          DEN          GR           R1           RT           SP           
3961.1250    51.3186      24.0608      -99999.0000  -99999.0000  15.0469      24.6726      910.2413     136.1837     
3961.2500    51.3862      23.8589      -99999.0000  -99999.0000  12.7657      25.5671      1646.2910    136.5974     
3961.3750    52.0732      23.8345      -99999.0000  -99999.0000  14.6686      26.3917      2989.9426    137.0901     
3961.5000    51.9955      23.9940      -99999.0000  -99999.0000  16.3179      27.0071      3274.2012    137.6145     
3961.6250    51.6178      24.2169      -99999.0000  -99999.0000  17.8404      27.5909      1589.1824    138.0356     
3961.7500    51.6369      24.3890      -99999.0000  -99999.0000  19.1093      27.3886      878.8359     138.4648     
3961.8750    52.1594      24.4280      -99999.0000  -99999.0000  18.6285      27.0279      511.5409     138.8860     
3962.0000    51.8784      24.1818      -99999.0000  -99999.0000  15.2064      26.6861      398.5516     139.2994     
3962.1250    51.9653      24.0242      -99999.0000  -99999.0000  16.8557      26.3253      376.7250     139.6177     
3962.2500    52.6910      23.9999      -99999.0000  -99999.0000  14.6506      25.9391      413.8155     139.6665     
3962.3750    52.6811      24.2292      -99999.0000  -99999.0000  16.5027      26.1933      596.6302     139.1846     
3962.5000    51.8485      24.4773      -99999.0000  -99999.0000  14.2723      26.4157      708.8248     138.5995     
3962.6250    51.3062      24.5163      -99999.0000  -99999.0000  14.9073      25.8457      786.6022     138.0303     
3962.7500    50.9866      24.2637      -99999.0000  -99999.0000  15.2890      25.3517      686.0065     137.4613     
3962.8750    51.0251      23.9920      -99999.0000  -99999.0000  16.5325      24.8578      576.7106     136.8685     
3963.0000    50.9572      23.7394      -99999.0000  -99999.0000  15.0880      24.7379      489.0534     136.5051     
3963.1250    50.7343      23.6200      -99999.0000  -99999.0000  15.0383      25.3408      413.4424     136.1497     
3963.2500    50.9567      23.6019      -99999.0000  -99999.0000  13.4165      25.8674      357.9981     135.7708     
3963.3750    51.3726      23.6600      -99999.0000  -99999.0000  12.3272      26.1152      309.5625     135.5105     
3963.5000    51.7885      23.7560      -99999.0000  -99999.0000  13.5453      25.6341      297.8395     135.2662     
3963.6250    52.1464      23.8964      -99999.0000  -99999.0000  11.7207      25.8247      323.4906     135.1093     
3963.7500    52.3978      23.9925      -99999.0000  -99999.0000  10.4286      26.1676      395.1874     135.1026     
3963.8750    52.2039      23.9365      -99999.0000  -99999.0000  12.4075      26.3900      538.2487     135.2545     
3964.0000    51.9134      23.8550      -99999.0000  -99999.0000  11.6478      26.5808      666.1262     135.5411     
3964.1250    51.4874      23.7609      -99999.0000  -99999.0000  10.8881      26.7335      780.6716     135.9306     
3964.2500    51.0323      23.7175      -99999.0000  -99999.0000  12.0303      26.8671      873.6344     136.3678     
3964.3750    50.7806      23.6742      -99999.0000  -99999.0000  11.7524      27.0261      875.1918     136.8129     
3964.5000    50.9158      23.6433      -99999.0000  -99999.0000  12.6663      27.1598      885.4362     137.2342     
3964.6250    51.1962      23.6380      -99999.0000  -99999.0000  14.4172      27.2555      1361.7964    137.6951     
3964.7500    51.4572      23.6770      -99999.0000  -99999.0000  15.4323      27.4335      2367.6929    138.0768     
3964.8750    51.0990      23.7096      -99999.0000  -99999.0000  14.6980      27.8017      3260.2080    138.2603     
3965.0000    50.7020      23.7363      -99999.0000  -99999.0000  14.8513      28.0305      2127.8020    138.0083     
3965.1250    50.3438      23.7434      -99999.0000  -99999.0000  13.9142      28.2212      1417.1409    137.6532     
3965.2500    50.6048      23.7633      -99999.0000  -99999.0000  12.6980      28.4310      1096.0671    137.4007     
3965.3750    50.9046      23.7896      -99999.0000  -99999.0000  14.0176      28.6344      907.3075     137.1089     
3965.5000    51.2817      23.7969      -99999.0000  -99999.0000  14.5258      28.7934      803.5659     136.8171     
3965.6250    51.3879      23.8359      -99999.0000  -99999.0000  13.0814      28.8573      686.9675     136.5806     
3965.7500    51.3103      23.8687      -99999.0000  -99999.0000  12.3472      28.6360      557.2489     136.3363     
3965.8750    51.6583      23.9144      -99999.0000  -99999.0000  12.9821      28.8331      459.8740     136.1554     
3966.0000    51.7065      23.9279      -99999.0000  -99999.0000  12.3239      28.9287      385.8645     136.1885     
3966.1250    51.2903      23.9478      -99999.0000  -99999.0000  14.3789      28.9356      337.3657     136.5701     
3966.2500    50.8547      23.9549      -99999.0000  -99999.0000  10.2468      28.9678      310.0761     137.1420     
3966.3750    50.7577      23.9559      -99999.0000  -99999.0000  11.7439      29.0254      334.7693     137.8171     
3966.5000    51.1058      23.9569      -99999.0000  -99999.0000  13.3426      28.9626      402.4523     138.3256     
3966.6250    51.2120      23.9390      -99999.0000  -99999.0000  13.3435      28.7096      529.6960     138.7705     
3966.7500    51.0956      23.9524      -99999.0000  -99999.0000  12.2289      28.6467      709.1420     139.1679     
3966.8750    50.8923      23.9408      -99999.0000  -99999.0000  13.5739      28.8438      944.2095     139.6209     
3967.0000    50.8146      23.9546      -99999.0000  -99999.0000  14.7159      28.7048      1201.7078    140.0264     
3967.1250    51.0660      23.9618      -99999.0000  -99999.0000  15.8326      28.5659      1337.0029    140.3129     
3967.2500    51.5204      23.9437      -99999.0000  -99999.0000  14.0334      28.8137      921.2114     140.5204     
3967.3750    52.0135      23.9384      -99999.0000  -99999.0000  15.6571      29.0362      689.0624     140.5931     
3967.5000    52.0326      23.9394      -99999.0000  -99999.0000  12.8944      29.2458      552.1036     140.3646     
3967.6250    51.6068      23.9403      -99999.0000  -99999.0000  14.2140      29.4556      485.4837     139.9063     
3967.7500    51.2196      23.9224      -99999.0000  -99999.0000  13.4543      29.5196      547.1937     139.3530     
3967.8750    50.9679      23.9168      -99999.0000  -99999.0000  12.2129      29.2032      734.6459     138.8551     
3968.0000    50.9580      23.8989      -99999.0000  -99999.0000  14.0143      29.0262      938.7760     138.4048     
3968.1250    51.1319      23.8747      -99999.0000  -99999.0000  15.4100      29.2676      1029.5554    137.8911     
3968.2500    51.2864      23.8691      -99999.0000  -99999.0000  15.6899      29.5534      716.9378     137.3775     
3968.3750    51.0830      23.8510      -99999.0000  -99999.0000  16.5023      29.8456      480.7939     136.9193     
3968.5000    51.1602      23.8457      -99999.0000  -99999.0000  15.7680      29.9665      283.7078     136.5244     
3968.6250    51.8757      23.8277      -99999.0000  -99999.0000  15.6677      29.4917      231.5732     136.1690     
3968.7500    52.6783      23.8222      -99999.0000  -99999.0000  16.9367      29.5493      208.7248     135.8217     
3968.8750    53.5098      23.8231      -99999.0000  -99999.0000  15.5430      29.6132      213.9705     135.5695     
3969.0000    53.5386      23.8242      -99999.0000  -99999.0000  16.9640      29.3729      279.5664     135.4202     
3969.1250    52.6292      23.8252      -99999.0000  -99999.0000  18.0807      29.2467      715.3978     135.4850     
3969.2500    51.8456      23.8071      -99999.0000  -99999.0000  17.9552      29.3994      1623.8486    135.6607     
3969.3750    51.1683      23.7827      -99999.0000  -99999.0000  19.2492      29.3302      2168.7061    135.8521     
3969.5000    50.9360      23.7778      -99999.0000  -99999.0000  21.0759      29.1342      1716.7871    136.0436     
3969.6250    51.0615      23.7594      -99999.0000  -99999.0000  17.1467      29.2552      1000.1663    136.0925     
3969.7500    51.1966      23.7541      -99999.0000  -99999.0000  18.6185      29.4459      680.9365     135.9752     
3969.8750    51.0417      23.7550      -99999.0000  -99999.0000  16.3121      29.5352      491.5935     135.7466     
3970.0000    50.9835      23.7748      -99999.0000  -99999.0000  13.9550      29.3836      337.9088     135.2566     
3970.1250    51.2153      23.7823      -99999.0000  -99999.0000  11.8261      29.2764      254.3309     134.4973     
3970.2500    51.5149      23.7833      -99999.0000  -99999.0000  12.2584      29.6256      211.9133     133.5320     
3970.3750    51.7274      23.8225      -99999.0000  -99999.0000  11.8536      29.7022      184.1206     132.7568     
3970.5000    51.7368      23.8358      -99999.0000  -99999.0000  12.3618      29.4175      165.2449     132.0134     
3970.6250    51.5916      23.8752      -99999.0000  -99999.0000  11.9064      29.0630      157.4627     131.3967     
3970.7500    51.7654      23.8886      -99999.0000  -99999.0000  13.0992      29.0826      175.8295     130.9225     
3970.8750    52.1036      23.9084      -99999.0000  -99999.0000  14.7992      28.8740      229.7222     130.5276     
3971.0000    51.6972      23.9539      -99999.0000  -99999.0000  14.1916      28.5449      354.2849     130.1961     
3971.1250    51.3586      23.9676      -99999.0000  -99999.0000  13.2038      28.6152      589.9611     129.9519     
3971.2500    51.0296      23.9878      -99999.0000  -99999.0000  11.1763      28.9137      939.6448     129.8026     
3971.3750    50.6813      24.0141      -99999.0000  -99999.0000  11.8874      29.1741      1264.9729    129.8674     
3971.5000    50.3813      24.0596      -99999.0000  -99999.0000  10.7727      28.8831      1550.4641    130.0670     
3971.6250    50.1780      24.0729      -99999.0000  -99999.0000  13.3095      28.9090      1837.4375    130.3139     
3971.7500    50.3035      24.0742      -99999.0000  -99999.0000  15.0854      29.3786      2136.7961    130.5449     
3971.8750    50.6901      24.0939      -99999.0000  -99999.0000  13.6918      29.5376      2518.9019    130.7919     
3972.0000    50.5158      24.1014      -99999.0000  -99999.0000  16.6089      29.3670      3961.4043    130.9755     
3972.1250    50.2739      24.1211      -99999.0000  -99999.0000  18.7905      29.3168      6736.5073    130.8264     
3972.2500    50.0513      24.1284      -99999.0000  -99999.0000  19.6536      29.6660      7098.8828    130.4790     
3972.3750    49.9737      24.1483      -99999.0000  -99999.0000  15.7753      29.9328      7223.1426    129.9099     
3972.5000    49.9832      24.1557      -99999.0000  -99999.0000  16.2073      30.0094      7494.9863    129.3010     
3972.6250    50.1377      24.1568      -99999.0000  -99999.0000  15.7774      29.9846      7445.8154    128.5813     
3972.7500    50.4371      24.1575      -99999.0000  -99999.0000  12.3807      30.3338      3645.8335    127.7983     
3972.8750    50.6883      24.1395      -99999.0000  -99999.0000  12.4325      30.2139      720.4589     127.0311     
3973.0000    51.0458      24.1532      -99999.0000  -99999.0000  12.9660      30.1067      379.6773     126.3907     
3973.1250    51.3743      24.1417      -99999.0000  -99999.0000  12.8150      30.3798      226.5542     125.8848     
3973.2500    51.8381      24.1362      -99999.0000  -99999.0000  12.3849      30.3233      165.4946     125.3871     
3973.3750    51.9829      24.1181      -99999.0000  -99999.0000  12.0817      30.0132      161.0899     124.9527     
3973.5000    51.7796      24.0936      -99999.0000  -99999.0000  13.4773      29.5511      189.5933     124.5657     
3973.6250    52.1081      24.0883      -99999.0000  -99999.0000  12.1092      29.0255      253.3760     124.3055     
3973.7500    52.3302      24.0512      -99999.0000  -99999.0000  11.6792      29.1718      358.4984     124.1801     
3973.8750    51.6049      24.0015      -99999.0000  -99999.0000  10.5646      29.6668      459.8100     124.2051     
3974.0000    50.9570      23.9517      -99999.0000  -99999.0000  11.7827      30.1618      546.2896     124.3887     
3974.1250    50.7828      23.7879      -99999.0000  -99999.0000  9.7555       29.9912      602.9387     124.6594     
3974.2500    51.1886      23.5860      -99999.0000  -99999.0000  10.7452      29.4909      641.5960     124.9462     
3974.3750    51.2753      23.4412      -99999.0000  -99999.0000  12.2930      29.5358      666.6013     125.1851     
3974.5000    50.9271      23.3725      -99999.0000  -99999.0000  13.9423      29.3653      588.3265     125.3370     
3974.6250    50.5596      23.3420      -99999.0000  -99999.0000  14.8306      29.6447      601.8494     125.1800     
3974.7500    50.3661      23.3555      -99999.0000  -99999.0000  14.3501      29.8861      822.0901     124.8801     
3974.8750    50.3852      23.4198      -99999.0000  -99999.0000  15.1116      29.8233      1001.2727    124.5169     
3975.0000    50.6266      23.4397      -99999.0000  -99999.0000  14.7578      30.0521      862.1691     124.0430     
