WELLNAME = well116
STDEP  =  3500.0000    
ENDEP  =  5129.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, CNL, DEN, GR, K, PE, P_AC, R1, RT, RXO, SGR, SONPHI, SP, TH, U, VSH, VSH1

#DEPTH       AC           CAL          CGR          CNL          DEN          GR           K            PE           P_AC         R1           RT           RXO          SGR          SONPHI       SP           TH           U            VSH          VSH1         
4262.1250    51.6002      22.8366      -99999.0000  -99999.0000  -99999.0000  18.5784      -99999.0000  -99999.0000  53.6190      31.6757      891.8163     2636.6343    -99999.0000  0.0000       103.5113     -99999.0000  -99999.0000  0.0000       0.0000       
4262.2500    51.7268      22.7915      -99999.0000  -99999.0000  -99999.0000  16.6242      -99999.0000  -99999.0000  53.8968      31.9174      2970.8755    3946.3560    -99999.0000  0.0000       103.8778     -99999.0000  -99999.0000  0.0000       0.0000       
4262.3750    50.9469      22.7845      -99999.0000  -99999.0000  -99999.0000  15.5586      -99999.0000  -99999.0000  52.1858      32.2480      5922.0625    6879.6104    -99999.0000  0.0000       104.2678     -99999.0000  -99999.0000  0.0000       0.0000       
4262.5000    50.3309      22.7839      -99999.0000  -99999.0000  -99999.0000  15.1022      -99999.0000  -99999.0000  50.8344      32.4389      6047.7563    8153.1440    -99999.0000  0.0000       104.5624     -99999.0000  -99999.0000  0.0000       0.0000       
4262.6250    49.8210      22.8023      -99999.0000  -99999.0000  -99999.0000  14.4427      -99999.0000  -99999.0000  49.7158      32.1983      6278.7070    7511.9712    -99999.0000  0.0000       104.9362     -99999.0000  -99999.0000  0.0000       0.0000       
4262.7500    50.3622      22.8081      -99999.0000  -99999.0000  -99999.0000  17.1594      -99999.0000  -99999.0000  50.9031      32.3131      6682.3267    6384.0615    -99999.0000  0.0000       105.3498     -99999.0000  -99999.0000  0.0000       0.0000       
4262.8750    50.8068      22.8265      -99999.0000  -99999.0000  -99999.0000  14.6723      -99999.0000  -99999.0000  51.8785      32.2503      2554.7476    4813.2813    -99999.0000  0.0000       105.7873     -99999.0000  -99999.0000  0.0000       0.0000       
4263.0000    50.6247      22.8322      -99999.0000  -99999.0000  -99999.0000  12.6422      -99999.0000  -99999.0000  51.4791      31.8002      1189.3413    1658.6038    -99999.0000  0.0000       106.1851     -99999.0000  -99999.0000  0.0000       0.0000       
4263.1250    50.9441      22.8507      -99999.0000  -99999.0000  -99999.0000  15.0542      -99999.0000  -99999.0000  52.1797      31.6549      511.4509     896.8120     -99999.0000  0.0000       106.4479     -99999.0000  -99999.0000  0.0000       0.0000       
4263.2500    51.4853      22.8565      -99999.0000  -99999.0000  -99999.0000  14.6739      -99999.0000  -99999.0000  53.3670      31.7379      284.3171     675.3790     -99999.0000  0.0000       106.6711     -99999.0000  -99999.0000  0.0000       0.0000       
4263.3750    51.6310      22.8558      -99999.0000  -99999.0000  -99999.0000  17.0351      -99999.0000  -99999.0000  53.6866      31.2689      238.7328     695.5079     -99999.0000  0.0000       106.6326     -99999.0000  -99999.0000  0.0000       0.0000       
4263.5000    51.8925      22.8741      -99999.0000  -99999.0000  -99999.0000  18.6855      -99999.0000  -99999.0000  54.2604      31.4536      216.0462     800.4540     -99999.0000  0.0000       106.2690     -99999.0000  -99999.0000  0.0000       0.0000       
4263.6250    52.4915      22.8799      -99999.0000  -99999.0000  -99999.0000  20.3612      -99999.0000  -99999.0000  55.5745      31.8158      290.2579     972.6246     -99999.0000  0.0000       105.9211     -99999.0000  -99999.0000  0.0000       0.0000       
4263.7500    52.0588      22.9174      -99999.0000  -99999.0000  -99999.0000  21.3008      -99999.0000  -99999.0000  54.6253      32.0829      417.0101     1476.0232    -99999.0000  0.0000       105.5811     -99999.0000  -99999.0000  0.0000       0.0000       
4263.8750    51.5490      23.0057      -99999.0000  -99999.0000  -99999.0000  18.8393      -99999.0000  -99999.0000  53.5067      32.2231      586.5639     2085.5889    -99999.0000  0.0000       105.1619     -99999.0000  -99999.0000  0.0000       0.0000       
4264.0000    51.0778      23.1257      -99999.0000  -99999.0000  -99999.0000  15.3372      -99999.0000  -99999.0000  52.4730      31.8874      948.3861     2800.7458    -99999.0000  0.0000       104.7903     -99999.0000  -99999.0000  0.0000       0.0000       
4264.1250    50.7413      23.2900      -99999.0000  -99999.0000  -99999.0000  18.3581      -99999.0000  -99999.0000  51.7347      32.0465      1491.5658    3954.8140    -99999.0000  0.0000       104.4661     -99999.0000  -99999.0000  0.0000       0.0000       
4264.2500    50.3663      23.4100      -99999.0000  -99999.0000  -99999.0000  16.8611      -99999.0000  -99999.0000  50.9122      32.1107      2570.8188    5914.0562    -99999.0000  0.0000       104.1263     -99999.0000  -99999.0000  0.0000       0.0000       
4264.3750    50.2422      23.4538      -99999.0000  -99999.0000  -99999.0000  13.6891      -99999.0000  -99999.0000  50.6399      31.8510      5477.6162    7493.4658    -99999.0000  0.0000       103.9450     -99999.0000  -99999.0000  0.0000       0.0000       
4264.5000    50.7254      23.4024      -99999.0000  -99999.0000  -99999.0000  14.7811      -99999.0000  -99999.0000  51.6999      31.9849      6248.8545    7838.8018    -99999.0000  0.0000       103.9143     -99999.0000  -99999.0000  0.0000       0.0000       
4264.6250    51.2183      23.2876      -99999.0000  -99999.0000  -99999.0000  15.3145      -99999.0000  -99999.0000  52.7813      32.3027      6570.5488    8415.8730    -99999.0000  0.0000       104.0820     -99999.0000  -99999.0000  0.0000       0.0000       
4264.7500    51.0458      23.1791      -99999.0000  -99999.0000  -99999.0000  16.1272      -99999.0000  -99999.0000  52.4029      32.6395      6409.8354    8069.1172    -99999.0000  0.0000       104.6384     -99999.0000  -99999.0000  0.0000       0.0000       
4264.8750    50.8060      23.0960      -99999.0000  -99999.0000  -99999.0000  18.0058      -99999.0000  -99999.0000  51.8768      32.3926      3226.8821    5772.2554    -99999.0000  0.0000       105.3773     -99999.0000  -99999.0000  0.0000       0.0000       
4265.0000    50.7107      23.0573      -99999.0000  -99999.0000  -99999.0000  19.3514      -99999.0000  -99999.0000  51.6677      31.8222      928.5869     1889.5132    -99999.0000  0.0000       105.9493     -99999.0000  -99999.0000  0.0000       0.0000       
4265.1250    51.2133      23.0885      -99999.0000  -99999.0000  -99999.0000  17.8292      -99999.0000  -99999.0000  52.7703      31.4992      469.1248     893.3622     -99999.0000  0.0000       106.5770     -99999.0000  -99999.0000  0.0000       0.0000       
4265.2500    51.5326      23.1386      -99999.0000  -99999.0000  -99999.0000  15.9010      -99999.0000  -99999.0000  53.4709      31.5252      333.2999     720.0192     -99999.0000  0.0000       107.1967     -99999.0000  -99999.0000  0.0000       0.0000       
4265.3750    51.4567      23.2078      -99999.0000  -99999.0000  -99999.0000  18.5155      -99999.0000  -99999.0000  53.3042      31.3037      287.8378     648.6271     -99999.0000  0.0000       107.7531     -99999.0000  -99999.0000  0.0000       0.0000       
4265.5000    51.7663      23.2643      -99999.0000  -99999.0000  -99999.0000  21.2821      -99999.0000  -99999.0000  53.9835      31.0124      292.0585     704.2466     -99999.0000  0.0000       108.0792     -99999.0000  -99999.0000  0.0000       0.0000       
4265.6250    52.4715      23.3144      -99999.0000  -99999.0000  -99999.0000  20.5720      -99999.0000  -99999.0000  55.5307      30.7719      396.8328     893.1392     -99999.0000  0.0000       108.1675     -99999.0000  -99999.0000  0.0000       0.0000       
4265.7500    52.1160      23.3265      -99999.0000  -99999.0000  -99999.0000  19.9380      -99999.0000  -99999.0000  54.7508      30.5188      519.1403     1079.7467    -99999.0000  0.0000       108.0101     -99999.0000  -99999.0000  0.0000       0.0000       
4265.8750    51.7121      23.3069      -99999.0000  -99999.0000  -99999.0000  18.4667      -99999.0000  -99999.0000  53.8647      30.3163      653.5124     1209.1021    -99999.0000  0.0000       107.8129     -99999.0000  -99999.0000  0.0000       0.0000       
4266.0000    51.3563      23.2809      -99999.0000  -99999.0000  -99999.0000  20.3704      -99999.0000  -99999.0000  53.0841      30.3486      802.9441     1305.4207    -99999.0000  0.0000       107.5762     -99999.0000  -99999.0000  0.0000       0.0000       
4266.1250    50.9718      23.2548      -99999.0000  -99999.0000  -99999.0000  22.5279      -99999.0000  -99999.0000  52.2405      30.6601      919.8616     1377.5791    -99999.0000  0.0000       107.3000     -99999.0000  -99999.0000  0.0000       0.0000       
4266.2500    51.2526      23.2288      -99999.0000  -99999.0000  -99999.0000  21.3103      -99999.0000  -99999.0000  52.8564      30.6733      1026.7380    1327.4871    -99999.0000  0.0000       107.1345     -99999.0000  -99999.0000  0.0000       0.0000       
4266.3750    51.6683      23.2218      -99999.0000  -99999.0000  -99999.0000  20.3465      -99999.0000  -99999.0000  53.7686      30.8770      1141.7073    1239.1606    -99999.0000  0.0000       106.9610     -99999.0000  -99999.0000  0.0000       0.0000       
4266.5000    51.8720      23.2213      -99999.0000  -99999.0000  -99999.0000  19.8141      -99999.0000  -99999.0000  54.2153      31.2962      1290.7502    1154.4539    -99999.0000  0.0000       106.8194     -99999.0000  -99999.0000  0.0000       0.0000       
4266.6250    51.9793      23.2207      -99999.0000  -99999.0000  -99999.0000  19.3832      -99999.0000  -99999.0000  54.4508      31.3222      1609.9492    1064.1575    -99999.0000  0.0000       106.7175     -99999.0000  -99999.0000  0.0000       0.0000       
4266.7500    51.9997      23.2390      -99999.0000  -99999.0000  -99999.0000  21.6675      -99999.0000  -99999.0000  54.4956      30.9929      1604.9724    933.4482     -99999.0000  0.0000       106.6710     -99999.0000  -99999.0000  0.0000       0.0000       
4266.8750    51.9429      23.2448      -99999.0000  -99999.0000  -99999.0000  21.8963      -99999.0000  -99999.0000  54.3710      30.6827      728.7400     764.3271     -99999.0000  0.0000       106.7355     -99999.0000  -99999.0000  0.0000       0.0000       
4267.0000    51.8574      23.2633      -99999.0000  -99999.0000  -99999.0000  17.5325      -99999.0000  -99999.0000  54.1833      30.7530      443.9296     609.1061     -99999.0000  0.0000       106.9507     -99999.0000  -99999.0000  0.0000       0.0000       
4267.1250    51.9260      23.2880      -99999.0000  -99999.0000  -99999.0000  18.9285      -99999.0000  -99999.0000  54.3338      30.6521      364.2082     531.8746     -99999.0000  0.0000       107.3244     -99999.0000  -99999.0000  0.0000       0.0000       
4267.2500    52.1008      23.3128      -99999.0000  -99999.0000  -99999.0000  17.4827      -99999.0000  -99999.0000  54.7173      30.5892      330.7226     481.4465     -99999.0000  0.0000       107.8330     -99999.0000  -99999.0000  0.0000       0.0000       
4267.3750    52.3623      23.3185      -99999.0000  -99999.0000  -99999.0000  16.5190      -99999.0000  -99999.0000  55.2909      30.6723      326.6998     476.0707     -99999.0000  0.0000       108.3734     -99999.0000  -99999.0000  0.0000       0.0000       
4267.5000    52.5755      23.3179      -99999.0000  -99999.0000  -99999.0000  18.8793      -99999.0000  -99999.0000  55.7587      30.6412      370.7899     507.5510     -99999.0000  0.0000       109.0329     -99999.0000  -99999.0000  0.0000       0.0000       
4267.6250    52.5188      23.3364      -99999.0000  -99999.0000  -99999.0000  21.2648      -99999.0000  -99999.0000  55.6343      30.5150      402.3612     525.1501     -99999.0000  0.0000       109.4938     -99999.0000  -99999.0000  0.0000       0.0000       
4267.7500    52.4138      23.3420      -99999.0000  -99999.0000  -99999.0000  19.9713      -99999.0000  -99999.0000  55.4041      30.3442      398.9412     497.8489     -99999.0000  0.0000       109.9467     -99999.0000  -99999.0000  0.0000       0.0000       
4267.8750    52.3764      23.3605      -99999.0000  -99999.0000  -99999.0000  17.6629      -99999.0000  -99999.0000  55.3220      30.3956      379.7834     474.1970     -99999.0000  0.0000       110.3045     -99999.0000  -99999.0000  0.0000       0.0000       
4268.0000    52.5705      23.3853      -99999.0000  -99999.0000  -99999.0000  19.5157      -99999.0000  -99999.0000  55.7477      30.4660      360.2253     452.8534     -99999.0000  0.0000       110.6465     -99999.0000  -99999.0000  0.0000       0.0000       
4268.1250    52.7065      23.4100      -99999.0000  -99999.0000  -99999.0000  20.7593      -99999.0000  -99999.0000  56.0463      30.4348      331.9279     430.3000     -99999.0000  0.0000       110.8775     -99999.0000  -99999.0000  0.0000       0.0000       
4268.2500    52.6402      23.4158      -99999.0000  -99999.0000  -99999.0000  22.1044      -99999.0000  -99999.0000  55.9008      30.3149      292.9340     411.9747     -99999.0000  0.0000       110.9975     -99999.0000  -99999.0000  0.0000       0.0000       
4268.3750    52.6221      23.4152      -99999.0000  -99999.0000  -99999.0000  21.5721      -99999.0000  -99999.0000  55.8611      30.5502      254.4124     390.1673     -99999.0000  0.0000       110.9986     -99999.0000  -99999.0000  0.0000       0.0000       
4268.5000    52.6426      23.3956      -99999.0000  -99999.0000  -99999.0000  20.2787      -99999.0000  -99999.0000  55.9060      30.5064      227.8813     370.2233     -99999.0000  0.0000       110.8491     -99999.0000  -99999.0000  0.0000       0.0000       
4268.6250    52.8559      23.3315      -99999.0000  -99999.0000  -99999.0000  20.4822      -99999.0000  -99999.0000  56.3740      30.1518      209.7101     352.9487     -99999.0000  0.0000       110.6122     -99999.0000  -99999.0000  0.0000       0.0000       
4268.7500    52.9919      23.2928      -99999.0000  -99999.0000  -99999.0000  17.5651      -99999.0000  -99999.0000  56.6724      29.8099      199.0729     335.2393     -99999.0000  0.0000       110.3121     -99999.0000  -99999.0000  0.0000       0.0000       
4268.8750    52.8003      23.2288      -99999.0000  -99999.0000  -99999.0000  20.2801      -99999.0000  -99999.0000  56.2519      29.4046      192.0934     324.5391     -99999.0000  0.0000       110.0200     -99999.0000  -99999.0000  0.0000       0.0000       
4269.0000    52.6375      23.1901      -99999.0000  -99999.0000  -99999.0000  21.0417      -99999.0000  -99999.0000  55.8947      29.0056      198.4065     337.5525     -99999.0000  0.0000       109.7832     -99999.0000  -99999.0000  0.0000       0.0000       
4269.1250    52.4748      23.1641      -99999.0000  -99999.0000  -99999.0000  22.9195      -99999.0000  -99999.0000  55.5379      29.0063      204.4247     348.2909     -99999.0000  0.0000       109.6097     -99999.0000  -99999.0000  0.0000       0.0000       
4269.2500    52.3988      23.1953      -99999.0000  -99999.0000  -99999.0000  21.6008      -99999.0000  -99999.0000  55.3711      29.3113      207.5040     347.1255     -99999.0000  0.0000       109.4760     -99999.0000  -99999.0000  0.0000       0.0000       
