WELLNAME = well123
STDEP  =  3500.0000    
ENDEP  =  4513.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, GR, P_AC, R1, RT, RXO, SONPHI, VSH, VSH1

#DEPTH       AC           CAL          CNL          GR           P_AC         R1           RT           RXO          SONPHI       VSH          VSH1         
4139.7500    50.4449      15.9018      0.5583       24.7620      51.8376      46.6795      974.4317     395.1461     0.0519       0.1054       10.5443      
4139.8750    51.2373      15.9035      0.8104       27.1487      52.9009      47.3771      669.7211     270.1617     0.0590       0.1225       12.2491      
4140.0000    52.0527      15.9050      1.2261       31.0250      53.9949      46.6185      366.6313     146.7090     0.0662       0.1502       15.0179      
4140.1250    53.0267      15.9067      1.6718       34.4543      55.3018      45.2900      241.8448     115.2364     0.0746       0.1747       17.4673      
4140.2500    53.8872      15.8462      2.1769       38.0324      56.4563      43.7715      241.8917     117.3964     0.0819       0.2002       20.0232      
4140.3750    54.4982      15.8467      2.6225       41.6102      57.2761      42.0629      254.6059     115.5449     0.0000       0.2258       22.5787      
4140.5000    54.0426      15.8491      2.9193       39.6788      56.6649      40.1012      333.2039     117.4536     0.0832       0.2120       21.1991      
4140.6250    52.5657      15.9142      2.5310       38.3426      54.6832      39.7858      567.4165     152.8014     0.0706       0.2024       20.2447      
4140.7500    51.2021      15.9157      1.4278       40.5807      52.8536      39.2804      735.1598     273.9212     0.0000       0.2184       21.8433      
4140.8750    50.0655      15.9174      0.6822       46.9884      51.3286      38.7117      755.0956     287.7791     0.0000       0.2642       26.4203      
4141.0000    49.1560      15.9198      0.8299       59.6506      50.1082      38.0797      774.7039     283.2296     0.0000       0.3546       35.4647      
4141.1250    48.3825      15.9224      1.0522       67.1010      49.0704      38.1442      834.1721     295.2958     0.0000       0.4079       40.7864      
4141.2500    48.3352      15.9234      1.0511       64.8718      49.0068      38.4622      908.4949     314.3017     0.0000       0.3919       39.1941      
4141.3750    48.2200      15.9888      0.7968       68.1526      48.8523      38.9702      996.2876     331.4849     0.0000       0.4154       41.5376      
4141.5000    48.3088      16.0551      0.6467       72.0291      48.9715      39.2876      1055.6193    351.9818     0.0000       0.4431       44.3065      
4141.6250    48.1935      16.0561      0.7350       67.5662      48.8167      39.5417      1139.2302    358.5933     0.0000       0.4112       41.1187      
4141.7500    47.9421      16.1213      0.6742       60.2732      48.4794      40.1130      1235.0371    349.6543     0.0000       0.3591       35.9094      
4141.8750    47.6453      16.1233      0.6135       52.5342      48.0811      40.4938      1299.2296    353.7808     0.0000       0.3038       30.3816      
4142.0000    47.2801      16.1250      0.5676       48.5173      47.5911      40.6846      1332.7029    349.8107     0.0000       0.2751       27.5123      
4142.1250    47.0743      16.1904      0.5516       50.1599      47.3150      41.1290      1308.6707    337.2283     0.0000       0.2869       28.6857      
4142.2500    47.3674      16.1923      0.5357       47.3344      47.7083      41.5100      1285.0581    325.8536     0.0000       0.2667       26.6674      
4142.3750    47.6833      16.1940      0.5196       51.0620      48.1321      42.0180      1273.4948    314.8478     0.0000       0.2933       29.3300      
4142.5000    47.9538      16.1957      0.5185       53.1515      48.4951      42.2721      1273.7626    305.6226     0.0000       0.3082       30.8225      
4142.6250    48.3151      16.1336      0.5323       54.4968      48.9798      42.9064      1271.0530    297.3554     0.0000       0.3178       31.7834      
4142.7500    48.7899      16.1359      0.5610       59.5645      49.6170      43.4774      1256.7922    289.9853     0.0000       0.3540       35.4032      
4142.8750    49.3783      16.0738      0.6043       55.5479      50.4064      44.1117      1231.2944    283.4376     0.0000       0.3253       32.5342      
4143.0000    50.0346      16.0122      0.6180       50.9351      51.2871      44.6194      1209.0426    276.4025     0.0000       0.2924       29.2393      
4143.1250    50.5549      15.9509      0.6320       46.7694      51.9852      44.5572      1179.0300    271.4026     0.0000       0.2626       26.2639      
4143.2500    50.3487      15.8255      0.5565       44.8377      51.7085      43.8619      1157.7341    265.8975     0.0000       0.2488       24.8841      
4143.3750    49.9613      15.8272      0.4659       48.4166      51.1887      43.4201      1142.0464    261.7020     0.0000       0.2744       27.4405      
4143.5000    49.9366      15.8292      0.4499       44.1019      51.1556      43.1680      1139.6746    259.3454     0.0000       0.2436       24.3585      
4143.6250    49.9121      15.8313      0.4487       39.7867      51.1227      42.7260      1161.0930    261.7955     0.0471       0.2128       21.2762      
4143.7500    49.3655      15.8331      0.5072       41.4295      50.3892      42.1573      1202.1761    267.3341     0.0000       0.2245       22.4496      
4143.8750    48.5463      15.8345      0.5805       47.6894      49.2901      41.9046      1241.7773    275.5203     0.0000       0.2692       26.9210      
4144.0000    47.9091      15.9001      0.6242       55.2898      48.4352      41.4628      1297.6731    285.2898     0.0000       0.3235       32.3499      
4144.1250    47.6123      15.9023      0.6379       62.5925      48.0369      41.0205      1352.7603    294.6665     0.0000       0.3757       37.5661      
4144.2500    48.0187      15.9038      0.6366       67.8101      48.5822      40.7051      1416.7101    308.6200     0.0000       0.4129       41.2929      
4144.3750    48.3120      15.9053      0.6056       62.3033      48.9758      41.3394      1483.7903    319.5078     0.0000       0.3736       37.3595      
4144.5000    48.5147      15.9722      0.5897       60.5205      49.2477      42.2272      1539.7710    333.0894     0.0000       0.3609       36.0861      
4144.6250    48.2857      15.9730      0.5588       56.6525      48.9404      42.7982      1579.5551    330.1244     0.0000       0.3332       33.3232      
4144.7500    48.3520      16.0390      0.5127       59.3390      49.0294      43.2426      1590.7748    313.8747     0.0000       0.3524       35.2421      
4144.8750    48.5773      16.0399      0.4820       61.1300      49.3318      43.6869      1580.1224    303.9786     0.0000       0.3652       36.5214      
4145.0000    48.7345      16.1066      0.4511       58.3041      49.5426      43.8144      1569.6108    297.1147     0.0000       0.3450       34.5029      
4145.1250    48.6191      16.1074      0.4201       54.2869      49.3878      43.4990      1569.8621    293.0897     0.0000       0.3163       31.6335      
4145.2500    48.4583      16.1726      0.3892       56.0789      49.1721      43.1205      1603.1432    295.8614     0.0000       0.3291       32.9135      
4145.3750    48.5018      16.1749      0.3582       60.7009      49.2304      42.9314      1663.5923    301.4190     0.0000       0.3621       36.2150      
4145.5000    48.5907      16.1130      0.3273       64.4298      49.3497      43.3761      1742.3075    304.2722     0.0000       0.3888       38.8784      
4145.6250    48.5891      16.0515      0.3265       67.7114      49.3475      43.5672      1746.5665    302.9330     0.0000       0.4122       41.2224      
4145.7500    48.5190      16.0530      0.3250       67.4176      49.2535      43.5050      1742.9109    305.0859     0.0000       0.4101       41.0126      
4145.8750    48.4715      15.9923      0.3539       69.5072      49.1897      43.3162      1796.3196    315.9051     0.0000       0.4251       42.5051      
4146.0000    48.4245      15.9293      0.3676       62.3618      49.1266      43.1902      1903.3102    333.9143     0.0000       0.3740       37.4013      
4146.1250    48.3998      15.9313      0.3813       58.4934      49.0936      43.0647      2053.9028    355.4120     0.0000       0.3464       34.6382      
4146.2500    48.3300      15.8696      0.3953       53.7313      48.9999      43.0025      2201.3862    383.5939     0.0000       0.3124       31.2366      
4146.3750    48.3051      15.8715      0.4088       54.1822      48.9665      43.3839      2326.4800    413.9288     0.0000       0.3156       31.5587      
4146.5000    48.3037      15.8734      0.4077       52.3992      48.9646      43.8915      2289.9570    422.6288     0.0000       0.3029       30.2851      
4146.6250    48.3016      15.8111      0.3769       46.5941      48.9617      44.3992      2122.7773    398.2192     0.0000       0.2614       26.1386      
4146.7500    48.3453      15.8132      0.3311       46.8969      49.0204      44.9066      1981.7048    369.1096     0.0000       0.2635       26.3549      
4146.8750    48.3438      15.7524      0.2704       48.3901      49.0184      45.5409      1892.5142    339.8149     0.0000       0.2742       27.4215      
4147.0000    48.3869      15.7532      0.2542       43.9256      49.0762      45.0355      1812.0304    319.3909     0.0000       0.2423       24.2326      
4147.1250    48.4534      15.7560      0.2232       41.2486      49.1654      44.5301      1754.7471    304.4227     0.0000       0.2232       22.3204      
4147.2500    48.5198      15.7575      0.2221       37.8267      49.2546      45.1650      1763.2361    295.4418     0.0342       0.1988       19.8762      
4147.3750    48.5861      15.7588      0.2211       34.7023      49.3435      45.3558      1771.7594    303.0839     0.0348       0.1764       17.6445      
4147.5000    48.6071      15.7609      0.2499       32.1742      49.3717      45.6102      1739.6698    302.4446     0.0350       0.1584       15.8387      
4147.6250    48.3556      15.7629      0.2933       33.2213      49.0342      45.4211      1740.0000    299.0450     0.0327       0.1659       16.5867      
4147.7500    47.8088      15.7642      0.3668       33.2257      48.3006      44.8527      1789.0925    303.2853     0.0275       0.1659       16.5898      
4147.8750    48.0111      15.8300      0.4997       36.6565      48.5720      44.5373      1865.2693    313.9905     0.0294       0.1904       19.0403      
4148.0000    49.0992      15.8951      0.6475       40.8321      50.0320      44.5382      1926.6647    328.1275     0.0000       0.2202       22.0230      
