WELLNAME = well121
STDEP  =  3000.0000    
ENDEP  =  4019.9688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, GR, P_AC, R1, RT, RXO, SONPHI, SP, VSH, VSH1

#DEPTH       AC           CAL          CNL          GR           P_AC         R1           RT           RXO          SONPHI       SP           VSH          VSH1         
3138.2500    48.1082      21.5173      -0.2164      42.3437      48.5807      28.0697      4004.1787    3258.6292    -99999.0000  0.0000       -99999.0000  0.0000       
3138.3750    47.7099      21.5359      -0.2340      41.2128      48.4792      27.8794      4445.8862    3396.6782    -99999.0000  0.0000       -99999.0000  0.0000       
3138.5000    47.6377      21.5797      -0.2991      39.8437      48.4608      27.6383      5021.1621    3591.4233    -99999.0000  0.0000       -99999.0000  0.0000       
3138.6250    47.9099      21.6299      -0.3643      39.3669      48.5302      27.4860      5885.4390    3684.0955    -99999.0000  0.0000       -99999.0000  0.0000       
3138.7500    48.5084      21.6610      -0.4949      40.4356      48.6828      27.3338      6916.1689    3980.1843    -99999.0000  0.0000       -99999.0000  0.0000       
3138.8750    49.6506      21.6858      -0.6135      42.2777      48.9741      27.6508      8317.6494    4739.9849    -99999.0000  0.0000       -99999.0000  0.0000       
3139.0000    50.5028      21.6916      -0.6965      45.5469      49.1914      27.8790      9782.2734    6242.8428    -99999.0000  0.0000       -99999.0000  0.0000       
3139.1250    50.0138      21.6720      -0.7498      49.0539      49.0667      28.1580      9831.6387    6440.5205    -99999.0000  0.0000       -99999.0000  0.0000       
3139.2500    49.3980      21.6461      -0.7615      53.0365      48.9096      28.5638      8623.3330    4712.7607    -99999.0000  0.0000       -99999.0000  0.0000       
3139.3750    49.0902      21.6010      -0.7018      56.2463      48.8312      28.2974      7270.2197    4190.5166    -99999.0000  0.0000       -99999.0000  0.0000       
3139.5000    48.8550      21.5878      -0.6123      54.6393      48.7712      27.9549      6357.7744    4306.5342    -99999.0000  0.0000       -99999.0000  0.0000       
3139.6250    48.7103      21.5683      -0.5407      50.4163      48.7343      27.5997      6699.0166    3989.4243    -99999.0000  0.0000       -99999.0000  0.0000       
3139.7500    48.3845      21.5424      -0.4037      45.9553      48.6512      27.1303      7746.4097    4079.7251    -99999.0000  0.0000       -99999.0000  0.0000       
3139.8750    48.0586      21.5355      -0.2726      43.8728      48.5681      27.1937      10064.7617   5305.9585    -99999.0000  0.0000       -99999.0000  0.0000       
3140.0000    47.7871      21.5350      -0.1773      49.0447      48.4989      27.7596      10101.1230   7633.5352    -99999.0000  0.0000       -99999.0000  0.0000       
3140.1250    47.4431      21.5343      -0.0581      52.4923      48.4111      27.9883      10128.4160   9773.8555    -99999.0000  0.0000       -99999.0000  0.0000       
3140.2500    47.1172      21.5147      0.0135       52.3124      48.3280      28.2932      10137.2598   9890.2051    -99999.0000  0.0000       -99999.0000  0.0000       
3140.3750    48.0239      21.5269      0.0197       50.7057      48.5592      28.4583      10155.3008   9971.3613    -99999.0000  0.0000       -99999.0000  0.0000       
3140.5000    48.8579      21.5517      -0.0277      48.5637      48.7719      28.7378      10154.9063   10016.6563   -99999.0000  0.0000       -99999.0000  0.0000       
3140.6250    50.0183      21.5576      -0.0987      49.4541      49.0678      28.9918      10126.5547   10135.7969   -99999.0000  0.0000       -99999.0000  0.0000       
3140.7500    49.3842      21.5570      -0.1402      52.7827      48.9061      29.1697      10089.2090   10154.1289   -99999.0000  0.0000       -99999.0000  0.0000       
3140.8750    48.1159      21.5754      -0.1637      56.0518      48.5827      28.8523      10051.9756   8721.8867    -99999.0000  0.0000       -99999.0000  0.0000       
3141.0000    48.1888      21.6002      -0.0386      58.7267      48.6013      28.6619      9996.5039    7287.2397    -99999.0000  0.0000       -99999.0000  0.0000       
3141.1250    49.1860      21.6250      0.2055       56.0495      48.8556      28.4969      9959.4902    7347.4307    -99999.0000  0.0000       -99999.0000  0.0000       
3141.2500    50.0019      21.6308      0.5031       58.8428      49.0637      28.3446      9959.0918    7918.4771    -99999.0000  0.0000       -99999.0000  0.0000       
3141.3750    51.6153      21.6493      0.7173       61.8146      49.4751      28.5352      9958.6289    8036.7275    -99999.0000  0.0000       -99999.0000  0.0000       
3141.5000    51.0358      21.6551      0.9138       64.4892      49.3273      28.7511      9958.1816    9642.2686    -99999.0000  0.0000       -99999.0000  0.0000       
3141.6250    50.4743      21.6544      0.9973       66.6285      49.1841      28.9417      9966.7832    10215.8379   -99999.0000  0.0000       -99999.0000  0.0000       
3141.7500    50.3477      21.6349      0.9916       68.2923      49.1518      28.7640      9993.7402    10168.8926   -99999.0000  0.0000       -99999.0000  0.0000       
3141.8750    51.8706      21.6090      0.8967       70.4909      49.5402      28.6117      9993.2559    10112.7695   -99999.0000  0.0000       -99999.0000  0.0000       
3142.0000    53.2303      21.6212      0.7245       72.6897      49.8869      28.4721      10011.1064   10057.0293   -99999.0000  0.0000       -99999.0000  0.0000       
3142.1250    52.8681      21.6460      0.4810       75.9592      49.7946      28.5357      9992.2402    9937.8369    -99999.0000  0.0000       -99999.0000  0.0000       
3142.2500    51.3461      21.6708      0.2018       79.1687      49.4064      28.7770      9991.9170    9864.8535    -99999.0000  0.0000       -99999.0000  0.0000       
3142.3750    50.1865      21.7336      -0.0715      77.5619      49.1107      29.3359      9973.1445    9864.3506    -99999.0000  0.0000       -99999.0000  0.0000       
3142.5000    48.8638      21.7711      -0.1902      73.3983      48.7734      29.5645      9954.5762    9863.8359    -99999.0000  0.0000       -99999.0000  0.0000       
3142.6250    48.7916      21.7959      -0.0413      68.8778      48.7550      29.0313      9954.1211    9863.3496    -99999.0000  0.0000       -99999.0000  0.0000       
3142.7500    49.9520      21.8398      0.1730       63.7627      49.0509      28.8917      9935.3291    9862.9727    -99999.0000  0.0000       -99999.0000  0.0000       
3142.8750    50.9492      21.8709      0.2981       60.1341      49.3052      28.4219      9934.9961    9862.6230    -99999.0000  0.0000       -99999.0000  0.0000       
3143.0000    52.5988      21.9148      0.3043       63.1057      49.7259      28.1934      9934.5410    9853.0273    -99999.0000  0.0000       -99999.0000  0.0000       
3143.1250    52.5630      21.9459      0.1440       65.8995      49.7168      27.8252      9933.9570    9852.6895    -99999.0000  0.0000       -99999.0000  0.0000       
3143.2500    51.9652      21.9515      -0.0044      71.0118      49.5643      27.4316      9915.4824    9861.1445    -99999.0000  0.0000       -99999.0000  0.0000       
3143.3750    51.9657      21.9511      -0.2658      76.7190      49.5644      26.8221      9914.9180    9860.8047    -99999.0000  0.0000       -99999.0000  0.0000       
3143.5000    51.7122      21.9506      -0.4975      70.2958      49.4998      27.1016      9914.5586    9923.5293    -99999.0000  0.0000       -99999.0000  0.0000       
3143.6250    51.0239      21.9119      -0.7410      63.5157      49.3243      27.5207      9914.0771    9932.2588    -99999.0000  0.0000       -99999.0000  0.0000       
3143.7500    49.9368      21.8795      -0.8775      59.8275      49.0470      27.9780      9895.3232    9949.9141    -99999.0000  0.0000       -99999.0000  0.0000       
3143.8750    48.5959      21.8537      -0.8059      62.2046      48.7051      27.7368      9876.9736    9967.7344    -99999.0000  0.0000       -99999.0000  0.0000       
3144.0000    51.2787      21.8278      -0.6392      60.4196      49.3893      27.4829      9867.5566    9967.1914    -99999.0000  0.0000       -99999.0000  0.0000       
3144.1250    52.1672      21.8018      -0.5201      58.0398      49.6158      27.1909      9839.8574    9966.8389    -99999.0000  0.0000       -99999.0000  0.0000       
3144.2500    51.1889      21.7760      -0.4009      59.1089      49.3664      27.0640      9821.5195    9984.5771    -99999.0000  0.0000       -99999.0000  0.0000       
3144.3750    50.1380      21.7500      -0.3292      61.0698      49.0984      27.4450      9803.3477    10011.5723   -99999.0000  0.0000       -99999.0000  0.0000       
3144.5000    48.3984      21.7432      -0.2993      63.9821      48.6547      27.8388      9784.8486    10056.9141   -99999.0000  0.0000       -99999.0000  0.0000       
3144.6250    49.0332      21.7236      -0.3169      61.4835      48.8166      28.5754      9784.5205    10084.1191   -99999.0000  0.0000       -99999.0000  0.0000       
3144.7500    49.6135      21.7166      -0.3404      58.6874      48.9646      28.3723      9801.8320    10102.1162   -99999.0000  0.0000       -99999.0000  0.0000       
3144.8750    50.4657      21.7351      -0.3996      59.9347      49.1819      28.0930      9828.3545    10110.7891   -99999.0000  0.0000       -99999.0000  0.0000       
3145.0000    50.0493      21.7218      -0.5956      59.8740      49.0757      27.6741      9845.9727    10119.7559   -99999.0000  0.0000       -99999.0000  0.0000       
3145.1250    49.5059      21.7148      -0.7262      58.4456      48.9372      27.4455      9854.4756    10128.5557   -99999.0000  0.0000       -99999.0000  0.0000       
3145.2500    50.0319      21.6763      -0.8330      55.4116      49.0713      27.2424      9881.0020    10127.9443   -99999.0000  0.0000       -99999.0000  0.0000       
3145.3750    50.5397      21.6631      -0.9041      52.5559      49.2008      27.0647      9889.6367    10146.1074   -99999.0000  0.0000       -99999.0000  0.0000       
3145.5000    51.3556      21.6625      -0.9395      50.4735      49.4089      27.4331      9889.1680    10154.8779   -99999.0000  0.0000       -99999.0000  0.0000       
3145.6250    50.9573      21.6620      -0.9750      48.3315      49.3073      28.0046      9888.7715    10163.5684   -99999.0000  0.0000       -99999.0000  0.0000       
3145.7500    50.2508      21.6422      -1.0045      45.8922      49.1271      28.6270      9879.2607    10163.2227   -99999.0000  0.0000       -99999.0000  0.0000       
3145.8750    49.1637      21.6354      -1.0220      43.1555      48.8499      28.7159      9878.8105    10153.3789   -99999.0000  0.0000       -99999.0000  0.0000       
3146.0000    48.6566      21.6539      -1.0040      40.8944      48.7206      28.5383      9905.4277    10143.7852   -99999.0000  0.0000       -99999.0000  0.0000       
3146.1250    48.9469      21.6597      -0.9264      39.1092      48.7946      28.4748      9905.0410    10124.6533   -99999.0000  0.0000       -99999.0000  0.0000       
3146.2500    49.0560      21.6592      -0.7597      38.0373      48.8224      28.4114      9904.6250    10124.2197   -99999.0000  0.0000       -99999.0000  0.0000       
3146.3750    48.4221      21.6586      -0.5037      40.1173      48.6608      28.3099      9904.0918    10133.0703   -99999.0000  0.0000       -99999.0000  0.0000       
3146.5000    47.9330      21.6769      -0.2953      43.7435      48.5361      28.2719      9903.6660    10123.3193   -99999.0000  0.0000       -99999.0000  0.0000       
3146.6250    48.0240      21.7018      -0.1702      47.7858      48.5593      28.2720      9894.1523    10122.8525   -99999.0000  0.0000       -99999.0000  0.0000       
3146.7500    48.2782      21.7267      -0.1819      47.9629      48.6241      28.2974      9866.5254    10094.7207   -99999.0000  0.0000       -99999.0000  0.0000       
3146.8750    48.4598      21.7515      -0.2113      45.7018      48.6704      28.4372      9847.9512    10085.0674   -99999.0000  0.0000       -99999.0000  0.0000       
3147.0000    48.2245      21.7953      -0.2408      43.7381      48.6104      28.5008      9847.6133    10056.9355   -99999.0000  0.0000       -99999.0000  0.0000       
3147.1250    48.1706      21.8265      -0.2823      42.3693      48.5966      28.6152      9847.1533    10047.3623   -99999.0000  0.0000       -99999.0000  0.0000       
3147.2500    48.3521      21.8323      -0.3593      41.1786      48.6429      28.6660      9846.6582    10019.3965   -99999.0000  0.0000       -99999.0000  0.0000       
